# {'k0': 0.5, 'sigma0': 188.49555921538757, 'N': 3, 'sigma_out': 125.66370614359172, 'omegap': 1256.6370614359173, 'sigmap': 628.3185307179587}
alpha,fOut,scalex,scalep,thermx,thermp
1881818.1818181819,170,-9.386544627343198,0.0,1.765323368146379,1.7278253398054804
1931313.1313131314,170,-9.998142490557655,0.0,1.7646690739846784,1.727186489381068
1980808.080808081,170,-10.648275493500247,0.0,1.7640908732829503,1.7266219658142838
2030303.0303030305,170,-11.33944939822965,0.0,1.7635799492341344,1.7261231505262438
2079797.9797979798,170,-12.074328147875345,0.0,1.7631284989470397,1.7256824174775045
2129292.9292929294,170,-12.855744134086848,0.0,1.7627296186847432,1.7252930205128414
2178787.878787879,170,-13.686709113722273,0.0,1.7623772016396706,1.7249489930826385
2228282.8282828284,170,-14.570425816851701,0.0,1.762065846991968,1.7246450590872584
2277777.777777778,170,-15.510300290815152,0.0,1.7617907790914806,1.7243765536886366
2327272.7272727275,170,-16.509955027912113,0.0,1.7615477756999405,1.7241393530324713
2376767.676767677,170,-17.573242927319637,0.0,1.7613331043249798,1.7239298119211282
2426262.6262626266,170,-18.704262145051526,0.0,1.7611434657688732,1.7237447085696462
2475757.575757576,170,-19.907371889193897,0.0,1.760975944100959,1.7235811956637261
2525252.525252525,170,-21.187209221295166,0.0,1.7608279623427552,1.723436757018678
2574747.474747475,170,-22.548706928667407,0.0,1.7606972432285302,1.7233091692118303
2624242.4242424243,170,-23.997112536482696,0.0,1.7605817744714605,1.7231964676278664
2673737.373737374,170,-25.538008532941554,0.0,1.7604797780267114,1.7230969164172185
2723232.3232323234,170,-27.177333885465693,0.0,1.7603896828981154,1.723008981922437
2772727.272727273,170,-28.921406930844135,0.0,1.760310101084974,1.7229313091766603
2822222.2222222225,170,-30.776949727555593,0.0,1.7602398063102345,1.722862701122422
2871717.171717172,170,-32.75111396412716,0.0,1.7601777152113858,1.7228021002385243
2921212.1212121216,170,-34.851508523386315,0.0,1.7601228707112249,1.7227485722979488
2970707.070707071,170,-37.08622880884441,0.0,1.7600744273176168,1.7227012920111426
3020202.02020202,170,-39.46388794624304,0.0,1.7600316381298269,1.7226595303370358
3069696.9696969697,170,-41.99364998052076,0.0,1.7599938433543467,1.7226226432689413
3119191.9191919193,170,-44.685265196149075,0.0,1.7599604601556602,1.7225900619246342
3168686.868686869,170,-47.549107696970516,0.0,1.7599309736873945,1.7225612837894584
3218181.8181818184,170,-50.5962153903795,0.0,1.7599049291670512,1.7225358649787412
3267676.767676768,170,-53.83833252995557,0.0,1.7598819248732667,1.7225134134011744
3317171.7171717174,170,-57.28795498051623,0.0,1.7598616059585053,1.7224935827185233
3366666.666666667,170,-60.958378380052906,0.0,1.759843658982451,1.7224760670090886
3416161.6161616165,170,-64.86374938417649,0.0,1.7598278070823312,1.7224605960530792
3465656.565656566,170,-69.01912019058042,0.0,1.7598138057060946,1.7224469311675494
3515151.5151515156,170,-73.44050655367076,0.0,1.7598014388429457,1.7224348615269118
3564646.4646464647,170,-78.14494951296616,0.0,1.7597905156933584,1.7224242009125041
3614141.414141414,170,-83.15058107318163,0.0,1.7597808677273785,1.7224147848412288
3663636.3636363638,170,-88.47669408914305,0.0,1.7597723460859949,1.7224064680290894
3713131.3131313133,170,-94.14381662488556,0.0,1.7597648192856157,1.7223991221506152
3762626.262626263,170,-100.17379107353145,0.0,1.7597581711903083,1.7223926338596698
3812121.2121212124,170,-106.58985834289487,0.0,1.7597522992206098,1.7223869030411791
3861616.161616162,170,-113.41674743128347,0.0,1.7597471127713127,1.7223818412668397
3911111.1111111115,170,-120.6807707387434,0.0,1.759742531813873,1.7223773704310417
3960606.060606061,170,-128.4099254810984,0.0,1.759738485661895,1.7223734215459667
4010101.0101010106,170,-136.63400159765501,0.0,1.7597349118806782,1.722369933677295
4059595.9595959596,170,-145.38469656847897,0.0,1.7597317553240321,1.7223668530041314
4109090.909090909,170,-154.6957375837697,0.0,1.7597289672834875,1.7223641319886476
4158585.8585858587,170,-164.60301153620506,0.0,1.7597265047368191,1.722361728642639
4208080.808080808,170,-175.14470333727655,0.0,1.759724329684268,1.7223596058796864
4257575.757575758,170,-186.36144309071727,0.0,1.7597224085622427,1.722357730942941
4307070.707070707,170,-198.29646269026105,0.0,1.75972071172546,1.7223560748996993
4356565.656565657,170,-210.99576244530152,0.0,1.7597192129895265,1.7223546121949773
4406060.606060606,170,-224.50828837665938,0.0,1.7597178892269187,1.7223533202571908
4455555.555555556,170,-238.88612086579954,0.0,1.7597167200101245,1.722352179149874
4505050.5050505055,170,-254.18467538459305,0.0,1.7597156872964366,1.7223511712640476
4554545.454545455,170,-270.46291607928845,0.0,1.7597147751495505,1.722350281046504
4604040.404040405,170,-287.78358303188486,0.0,1.7597139694936554,1.7223494947598108
4653535.353535354,170,-306.2134340748327,0.0,1.759713257896233,1.7223488002703258
4703030.303030304,170,-325.8235020910682,0.0,1.7597126293762149,1.7223481868609651
4752525.252525253,170,-346.6893687910733,0.0,1.7597120742345322,1.7223476450658324
4802020.202020203,170,-368.89145602216615,0.0,1.7597115839044521,1.7223471665241417
4851515.151515152,170,-392.5153357327882,0.0,1.7597111508193768,1.7223467438512032
4901010.101010101,170,-417.6520597864637,0.0,1.759710768296089,1.7223463705244695
4950505.05050505,170,-444.39851089662125,0.0,1.7597104304316162,1.7223460407828814
5000000.0,170,-472.8577760348398,0.0,1.7597101320121415,1.7223457495379697
100000.0,171,-0.2266009447462914,0.0,2.0231906746004205,2.0043024770343942
149494.94949494948,171,-0.33981488450614106,0.0,2.0140123737345856,1.9944335995481062
198989.898989899,171,-0.454289618038184,0.0,2.0018540941683143,1.981664886546307
248484.8484848485,171,-0.570449873739237,0.0,1.9873968461267453,1.9666776278579166
297979.797979798,171,-0.6887266336929041,0.0,1.971353248297133,1.9501813087495805
347474.7474747475,171,-0.8095587327152695,0.0,1.9543996798933987,1.9328466638266348
396969.696969697,171,-0.9333944865360866,0.0,1.9371292018940287,1.9152595425522456
446464.6464646465,171,-1.0606933551564055,0.0,1.92002666366512,1.897896859264026
495959.595959596,171,-1.1919276475540894,0.0,1.9034625662691682,1.8811211207607594
545454.5454545454,171,-1.3275842740620791,0.0,1.8877000778515012,1.8651879060759136
594949.494949495,171,-1.4681665529211483,0.0,1.872909544483675,1.85026065958552
644444.4444444445,171,-1.6141960777098823,0.0,1.859185961244919,1.8364282989801883
693939.393939394,171,-1.766214652580496,0.0,1.8465663418710818,1.8237226175044365
743434.3434343435,171,-1.9247863024806693,0.0,1.8350452551927734,1.812133785539527
792929.292929293,171,-2.090499365819803,0.0,1.8245877833024335,1.8016232355190622
842424.2424242424,171,-2.2639686773439744,0.0,1.8151397868286807,1.7921338363565942
891919.191919192,171,-2.4458378493185924,0.0,1.8066357078400896,1.7835976015865178
941414.1414141415,171,-2.6367816594824616,0.0,1.7990042905084669,1.775941319555828
990909.0909090909,171,-2.837508554633148,0.0,1.7921726312086084,1.7690905216850004
1040404.0404040405,171,-3.048763279132529,0.0,1.7860689391489242,1.7629721716887485
1089898.98989899,171,-3.2713296380849095,0.0,1.7806243316542614,1.7575164001146386
1139393.9393939395,171,-3.5060334054397595,0.0,1.7757739253553155,1.7526575448151727
1188888.888888889,171,-3.7537453878088067,0.0,1.7714574261438112,1.7483346991464983
1238383.8383838385,171,-4.015384655364983,0.0,1.767619371086663,1.744491919870815
1287878.787878788,171,-4.2919219518106315,0.0,1.7642091354635343,1.7410782067210153
1337373.7373737374,171,-4.584383296066742,0.0,1.7611807869779414,1.7380473345665013
1386868.686868687,171,-4.893853789046363,0.0,1.7584928456281304,1.7353575956872487
1436363.6363636365,171,-5.221481639636209,0.0,1.756107990226314,1.7329714923070432
1485858.585858586,171,-5.568482424823792,0.0,1.7539927397641175,1.730855406881958
1535353.5353535356,171,-5.9361435997762,0.0,1.7521171285952033,1.7289792685358694
1584848.4848484849,171,-6.325829274603942,0.0,1.7504543878291183,1.7273162275644474
1634343.4343434344,171,-6.738985275532823,0.0,1.748980640696903,1.725842345385832
1683838.383838384,171,-7.177144509261944,0.0,1.7476746164249353,1.7245363041671726
1733333.3333333335,171,-7.641932650410941,0.0,1.7465173849421378,1.7233791382065529
1782828.282828283,171,-8.135074173158161,0.0,1.745492113255973,1.72235398771013
1832323.2323232323,171,-8.658398749448647,0.0,1.7445838433529417,1.7214458746650392
1881818.1818181819,171,-9.213848037510768,0.0,1.743779290857163,1.7206414999188544
1931313.1313131314,171,-9.803482885868501,0.0,1.7430666633066456,1.7199290602282744
1980808.080808081,171,-10.429490979577945,0.0,1.7424354967033326,1.7192980838567322
2030303.0303030305,171,-11.094194957057491,0.0,1.7418765089046988,1.7187392832286101
2079797.9797979798,171,-11.800061027626874,0.0,1.7413814684128197,1.7182444231487795
2129292.9292929294,171,-12.549708121728397,0.0,1.7409430771541616,1.7178062031436925
2178787.878787879,171,-13.345917607779622,0.0,1.7405548659110321,1.717418152555938
2228282.8282828284,171,-14.191643611709548,0.0,1.7402111011506096,1.717074537115471
2277777.777777778,171,-15.09002397746601,0.0,1.7399067020909194,1.7167702758091492
2327272.7272727275,171,-16.04439190916058,0.0,1.7396371669391202,1.7165008669700557
2376767.676767677,171,-17.05828833804589,0.0,1.7393985073321006,1.7162623226058118
2426262.6262626266,171,-18.135475060209988,0.0,1.739187190100294,1.7160511100783657
2475757.575757576,171,-19.279948693731445,0.0,1.7390000855612704,1.7158641003352573
2525252.525252525,171,-20.49595550707988,0.0,1.7388344216293583,1.7156985219735263
2574747.474747475,171,-21.78800717377851,0.0,1.7386877431009025,1.715551920491937
2624242.4242424243,171,-23.16089751178233,0.0,1.7385578755418665,1.7154221221551462
2673737.373737374,171,-24.619720269679114,0.0,1.7384428932653908,1.7153072019550988
2723232.3232323234,171,-26.169888025704104,0.0,1.7383410909420802,1.7152054552105795
2772727.272727273,171,-27.817152269688304,0.0,1.7382509584354324,1.7151153723959545
2822222.2222222225,171,-29.567624742449024,0.0,1.7381711584995112,1.715035616835121
2871717.171717172,171,-31.42780011179712,0.0,1.738100507015935,1.71496500493693
2921212.1212121216,171,-33.40458006929408,0.0,1.738037955483096,1.7149024886843813
2970707.070707071,171,-35.50529893716369,0.0,1.7379825755025102,1.7148471401219973
3020202.02020202,171,-37.73775088036601,0.0,1.7379335450356972,1.7147981376144652
3069696.9696969697,171,-40.110218824797094,0.0,1.737890136230475,1.7147547536751193
3119191.9191919193,171,-42.63150518890722,0.0,1.7378517046381479,1.7147163441855975
3168686.868686869,171,-45.310964542759955,0.0,1.7378176796632223,1.7146823388481374
3218181.8181818184,171,-48.1585383157048,0.0,1.7377875561052119,1.7146522327299758
3267676.767676768,171,-51.18479168143625,0.0,1.7377608866679597,1.7146255787752178
3317171.7171717174,171,-54.40095275729273,0.0,1.737737275326078,1.7146019811737263
3366666.666666667,171,-57.81895426323351,0.0,1.7377163714506234,1.7145810894891205
3416161.6161616165,171,-61.45147779505838,0.0,1.7376978646072727,1.7145625934591118
3465656.565656566,171,-65.31200087613402,0.0,1.73768147995012,1.7145462183913291
3515151.5151515156,171,-69.41484696220033,0.0,1.7376669741430013,1.7145317210864954
3564646.4646464647,171,-73.7752385847869,0.0,1.7376541317480032,1.714518886228634
3614141.414141414,171,-78.40935383041298,0.0,1.73764276202769,1.7145075231888551
3663636.3636363638,171,-83.3343863651235,0.0,1.737632696113712,1.7144974631953684
3713131.3131313133,171,-88.56860922706595,0.0,1.73762378449985,1.7144885568278039
3762626.262626263,171,-94.1314426237929,0.0,1.7376158948223412,1.7144806717986831
3812121.2121212124,171,-100.04352598583597,0.0,1.7376089098945942,1.7144736909891776
3861616.161616162,171,-106.32679454388503,0.0,1.7376027259671516,1.7144675107099938
3911111.1111111115,171,-113.00456071369436,0.0,1.7375972511871,1.7144620391616183
3960606.060606061,171,-120.10160059067019,0.0,1.7375924042340714,1.71445719507107
4010101.0101010106,171,-127.64424587505837,0.0,1.7375881131126065,1.7144529064849232
4059595.9595959596,171,-135.66048156879395,0.0,1.737584314082961,1.7144491097007144
4109090.909090909,171,-144.18004980649152,0.0,1.737580950714487,1.714445748320852
4158585.8585858587,171,-153.2345602058157,0.0,1.7375779730475427,1.7144427724149984
4208080.808080808,171,-162.85760714665446,0.0,1.7375753368514886,1.714440137778491
4257575.757575758,171,-173.08489441423228,0.0,1.7375730029677579,1.7144378052757885
4307070.707070707,171,-183.9543676686169,0.0,1.7375709367282508,1.7144357402591894
4356565.656565657,171,-195.50635523211253,0.0,1.7375691074404136,1.7144339120542198
4406060.606060606,171,-207.78371771689524,0.0,1.7375674879313583,1.7144322935040073
4455555.555555556,171,-220.8320070480445,0.0,1.7375660541442604,1.7144308605659164
4505050.5050505055,171,-234.69963547198154,0.0,1.7375647847810263,1.7144295919544246
4554545.454545455,171,-249.43805517738093,0.0,1.7375636609859477,1.7144284688249527
4604040.404040405,171,-265.10194919498656,0.0,1.7375626660656192,1.7144274744939607
4653535.353535354,171,-281.74943428461677,0.0,1.7375617852409788,1.7144265941911185
4703030.303030304,171,-299.44227656212075,0.0,1.7375610054277815,1.714425814839918
4752525.252525253,171,-318.2461206663097,0.0,1.7375603150422458,1.7144251248634257
4802020.202020203,171,-338.2307333161255,0.0,1.7375597038289863,1.7144245140123224
4851515.151515152,171,-359.47026216170764,0.0,1.7375591627086768,1.7144239732126563
4901010.101010101,171,-382.0435108897516,0.0,1.7375586836431895,1.7144234944310548
4950505.05050505,171,-406.0342316038639,0.0,1.737558259516188,1.714423070555395
5000000.0,171,-431.5314355647231,0.0,1.737557884027423,1.7144226952891555
100000.0,172,-0.22829291543620725,0.0,2.0139920880940325,2.0132725517956462
149494.94949494948,172,-0.3423096522020797,0.0,2.0045318750584595,2.002865763802051
198989.898989899,172,-0.45754604044753555,0.0,1.9919802578121069,1.9894086723326116
248484.8484848485,172,-0.5744126681607346,0.0,1.9770400828384338,1.973614397764818
297979.797979798,172,-0.6933259318834843,0.0,1.960447208141249,1.9562259061752671
347474.7474747475,172,-0.8147095203347812,0.0,1.9429004669187717,1.9379460617852258
396969.696969697,172,-0.9389959240164247,0.0,1.9250130220636428,1.9193893499498142
446464.6464646465,172,-1.0666279761794415,0.0,1.90728659252219,1.9010566262901203
495959.595959596,172,-1.1980604306417897,0.0,1.8901050326713076,1.8833292616232296
545454.5454545454,172,-1.3337615820791204,0.0,1.8737414943690256,1.866476832976558
594949.494949495,172,-1.4742149345617022,0.0,1.8583733403479248,1.8506724848839422
644444.4444444445,172,-1.6199209242825128,0.0,1.8441001292665224,1.836011265238771
693939.393939394,172,-1.7713987026145972,0.0,1.830961510351881,1.8225282764467141
743434.3434343435,172,-1.9291879858507275,0.0,1.8189532370382442,1.8102148641409361
792929.292929293,172,-2.093850978216006,0.0,1.8080405275568903,1.7990320879155934
842424.2424242424,172,-2.2659743750051144,0.0,1.7981686517879742,1.7889213696387771
891919.191919192,172,-2.4461714529813987,0.0,1.7892709806468607,1.779812569688616
941414.1414141415,172,-2.635084255485901,0.0,1.7812748892777746,1.7716298936302939
990909.0909090909,172,-2.8333858800418836,0.0,1.774105938282185,1.7642960620468506
1040404.0404040405,172,-3.041782876605616,0.0,1.7676907258741612,1.757735142534432
1089898.98989899,172,-3.26101776500838,0.0,1.7619587451682666,1.751874382306346
1139393.9393939395,172,-3.4918716805593837,0.0,1.7568435159695874,1.746645313598508
1188888.888888889,172,-3.7351671572358534,0.0,1.7522832001834194,1.7419843427923574
1238383.8383838385,172,-3.991771058376859,0.0,1.7482208587097992,1.7378329822017093
1287878.787878788,172,-4.2625976653229385,0.0,1.7446044663837164,1.734137841678621
1337373.7373737374,172,-4.548611935006349,0.0,1.7413867694241831,1.7308504647748917
1386868.686868687,172,-4.850832938098803,0.0,1.7385250455568442,1.7279270696933893
1436363.6363636365,172,-5.170337489966768,0.0,1.7359808089422541,1.725328237107033
1485858.585858586,172,-5.508263987371519,0.0,1.733719488870245,1.7230185736813795
1535353.5353535356,172,-5.865816464584069,0.0,1.7317101016880048,1.7209663706087874
1584848.4848484849,172,-6.244268883366978,0.0,1.7299249286706073,1.719143269690403
1634343.4343434344,172,-6.644969672108261,0.0,1.7283392077873407,1.7175239447473625
1683838.383838384,172,-7.069346530280355,0.0,1.7269308440132174,1.7160858028471906
1733333.3333333335,172,-7.518911515342463,0.0,1.7256801405728222,1.7148087075816854
1782828.282828283,172,-7.995266430210964,0.0,1.724569551982511,1.7136747251257107
1832323.2323232323,172,-8.500108530493417,0.0,1.7235834587587393,1.712667892822733
1881818.1818181819,172,-9.035236571821194,0.0,1.7227079630278568,1.7117740094244676
1931313.1313131314,172,-9.602557218827233,0.0,1.721930703893579,1.7109804457459903
1980808.080808081,172,-10.204091838604374,0.0,1.7212406912127367,1.7102759743038218
2030303.0303030305,172,-10.841983702849186,0.0,1.7206281563411543,1.7096506164263467
2079797.9797979798,172,-11.51850562435277,0.0,1.7200844184000985,1.7090955053238384
2129292.9292929294,172,-12.236068055047252,0.0,1.7196017646518214,1.7086027636516135
2178787.878787879,172,-12.997227674461406,0.0,1.719173343641202,1.708165394175498
2228282.8282828284,172,-13.80469649918619,0.0,1.7187930698461433,1.7077771822405845
2277777.777777778,172,-14.661351545807197,0.0,1.7184555386733498,1.7074326088436649
2327272.7272727275,172,-15.570245081733145,0.0,1.718155950732395,1.7071267732106241
2376767.676767677,172,-16.534615500444147,0.0,1.7178900444157912,1.7068553238789785
2426262.6262626266,172,-17.55789885990843,0.0,1.7176540359036978,1.7066143973801138
2475757.575757576,172,-18.6437411252788,0.0,1.7174445657974604,1.706400563704367
2525252.525252525,172,-19.79601115948986,0.0,1.7172586516656971,1.7062107778143125
2574747.474747475,172,-21.018814508041302,0.0,1.7170936458598551,1.706042336547028
2624242.4242424243,172,-22.31650802708286,0.0,1.7169471980230067,1.7058928403149798
2673737.373737374,172,-23.693715406920507,0.0,1.7168172217763833,1.7057601590776534
2723232.3232323234,172,-25.155343646254757,0.0,1.7167018651231447,1.7056424021124865
2772727.272727273,172,-26.706600535848224,0.0,1.7165994841583085,1.7055378911644912
2822222.2222222225,172,-28.35301321391757,0.0,1.7165086197184083,1.705445136599684
2871717.171717172,172,-30.100447859362163,0.0,1.7164279766442703,1.705362816228278
2921212.1212121216,172,-31.95513059299713,0.0,1.7163564053661444,1.7052897565003393
2970707.070707071,172,-33.923669661261634,0.0,1.7162928855523316,1.7052249158092843
3020202.02020202,172,-36.01307898144297,0.0,1.7162365115910458,1.7051673696678362
3069696.9696969697,172,-38.23080313230913,0.0,1.716186479700714,1.70511629754716
3119191.9191919193,172,-40.58474387919003,0.0,1.7161420764865993,1.7050709711930927
3168686.868686869,172,-43.083288328018405,0.0,1.716102668781914,1.7050307442540964
3218181.8181818184,172,-45.73533880864147,0.0,1.7160676946295592,1.7049950430739884
3267676.767676768,172,-48.550344593879494,0.0,1.716036655276686,1.704963358518882
3317171.7171717174,172,-51.538335567344745,0.0,1.7160091080685327,1.704935238722355
3366666.666666667,172,-54.70995795998158,0.0,1.7159846601406694,1.7049102826458384
3416161.6161616165,172,-58.07651228265469,0.0,1.715962962820066,1.7048881343627222
3465656.565656566,172,-61.6499935899422,0.0,1.7159437066554348,1.704868477984936
3515151.5151515156,172,-65.44313421859154,0.0,1.7159266170061769,1.704851033159861
3564646.4646464647,172,-69.46944915291623,0.0,1.715911450127217,1.704835551073499
3614141.414141414,172,-73.74328417877263,0.0,1.715897989694016,1.7048218109030497
3663636.3636363638,172,-78.27986699768525,0.0,1.7158860437183066,1.7048096166683564
3713131.3131313133,172,-83.09536148324577,0.0,1.715875441810652,1.7047987944374492
3762626.262626263,172,-88.20692527309711,0.0,1.7158660327508442,1.70478918984633
3812121.2121212124,172,-93.63277090170695,0.0,1.715857682331537,1.704780665897717
3861616.161616162,172,-99.39223069174372,0.0,1.7158502714444162,1.7047731010073635
3911111.1111111115,172,-105.50582563526632,0.0,1.7158436943816078,1.7047663872701277
3960606.060606061,172,-111.99533851014982,0.0,1.7158378573281579,1.7047604289210674
4010101.0101010106,172,-118.88389149226268,0.0,1.7158326770240735,1.7047551409696613
4059595.9595959596,172,-126.19602853992657,0.0,1.7158280795768701,1.7047504479876399
4109090.909090909,172,-133.9578028441975,0.0,1.7158239994076911,1.704746283033193
4158585.8585858587,172,-142.19686965655188,0.0,1.7158203783159909,1.7047425866961965
4208080.808080808,172,-150.9425848247238,0.0,1.7158171646494218,1.7047393062508438
4257575.757575758,172,-160.2261093877794,0.0,1.7158143125671235,1.7047363949036032
4307070.707070707,172,-170.0805206030971,0.0,1.7158117813858786,1.7047338111257941
4356565.656565657,172,-180.54092980084812,0.0,1.7158095349998335,1.7047315180612341
4406060.606060606,172,-191.6446074858892,0.0,1.715807541365503,1.7047294830005384
4455555.555555556,172,-203.43111613281172,0.0,1.715805772044709,1.7047276769145618
4505050.5050505055,172,-215.94245114728892,0.0,1.7158042017989468,1.7047260740403263
4554545.454545455,172,-229.22319049597758,0.0,1.7158028082293828,1.7047246515135446
4604040.404040405,172,-243.32065353809617,0.0,1.7158015714573622,1.7047233890424773
4653535.353535354,172,-258.28506962460546,0.0,1.7158004738408534,1.7047222686184909
4703030.303030304,172,-274.1697570657067,0.0,1.715799499722804,1.7047212742591789
4752525.252525253,172,-291.03131310432207,0.0,1.715798635207801,1.7047203917803868
4802020.202020203,172,-308.92981557243263,0.0,1.715797867963866,1.7047196085938796
4851515.151515152,172,-327.9290369487784,0.0,1.7157971870465452,1.7047189135277843
4901010.101010101,172,-348.0966715806072,0.0,1.7157965827427981,1.704718296667226
4950505.05050505,172,-369.5045768790694,0.0,1.715796046432443,1.7047177492129026
5000000.0,172,-392.2290293476279,0.0,1.715795570465195,1.7047172633555596
100000.0,173,-0.22995330519720752,0.0,2.005836022209615,2.0209554165665926
149494.94949494948,173,-0.34475533437568107,0.0,1.9960807664979727,2.010000441825812
198989.898989899,173,-0.4607335861333595,0.0,1.9831168978001807,1.9958427221366017
248484.8484848485,173,-0.5782837504706921,0.0,1.9676700913414256,1.979227431914702
297979.797979798,173,-0.6978068803771366,0.0,1.9505005243323275,1.9609312586363998
347474.7474747475,173,-0.8197107601278448,0.0,1.9323305525533105,1.9416894400569071
396969.696969697,173,-0.9444112965458837,0.0,1.9137944219628316,1.9221453324338982
446464.6464646465,173,-1.0723339379766408,0.0,1.895411566435362,1.902823949552587
495959.595959596,173,-1.2039151258156204,0.0,1.8775798813247015,1.8841257195146697
545454.5454545454,173,-1.3396037835418892,0.0,1.8605830313923803,1.8663343851138001
594949.494949495,173,-1.4798628483374026,0.0,1.8446057802082438,1.8496329342847773
644444.4444444445,173,-1.6251708505177216,0.0,1.8297525104303831,1.834122666622536
693939.393939394,173,-1.7760235461627731,0.0,1.8160656674474964,1.8198420970730076
743434.3434343435,173,-1.9329356085177811,0.0,1.8035422735560687,1.8067838354873802
792929.292929293,173,-2.0964423839350386,0.0,1.7921477116832225,1.7949086464772503
842424.2424242424,173,-2.2671017183473636,0.0,1.7818266510359126,1.7841565742729901
891919.191919192,173,-2.4454958605047326,0.0,1.772511356562445,1.7744553890110542
941414.1414141415,173,-2.6322334484674754,0.0,1.7641277849251678,1.7657267712012974
990909.0909090909,173,-2.827951586133481,0.0,1.7565999042455767,1.757890683893264
1040404.0404040405,173,-3.0333180168840066,0.0,1.7498526428544405,1.7508683478034404
1089898.98989899,173,-3.24903340176407,0.0,1.743813811856842,1.7445841720614426
1139393.9393939395,173,-3.475833709970023,0.0,1.7384152794542609,1.738966924455259
1188888.888888889,173,-3.7144927298000643,0.0,1.7335936127794584,1.7339503613031475
1238383.8383838385,173,-3.965824708634483,0.0,1.7292903500836356,1.7294734829343976
1287878.787878788,173,-4.23068713095257,0.0,1.7254520234654207,1.7254805371765238
1337373.7373737374,173,-4.509983643864176,0.0,1.722030019190571,1.7219208594119855
1386868.686868687,173,-4.804667140137081,0.0,1.7189803375695871,1.7187486121808482
1436363.6363636365,173,-5.115743009238754,0.0,1.7162632957547248,1.715922468338819
1485858.585858586,173,-5.444272567484271,0.0,1.7138432032357729,1.7134052679437555
1535353.5353535356,173,-5.791376678993239,0.0,1.7116880300333572,1.7111636690871195
1584848.4848484849,173,-6.1582395798095515,0.0,1.7097690806318098,1.7091678058106812
1634343.4343434344,173,-6.546112918230961,0.0,1.70806068180514,1.7073909612809666
1683838.383838384,173,-6.956320025133112,0.0,1.7065398890983379,1.705809260951745
1733333.3333333335,173,-7.390260428857349,0.0,1.7051862144083079,1.7044013880956688
1782828.282828283,173,-7.84941463006602,0.0,1.7039813755534023,1.7031483225131812
1832323.2323232323,173,-8.335349152855912,0.0,1.7029090677024565,1.702033102200191
