# {'k0': 0.5, 'sigma0': 188.49555921538757, 'N': 3, 'f_out': 173, 'sigma_out': 125.66370614359172, 'omegap': 1256.6370614359173, 'sigmap': 628.3185307179587}
f,v,u0,u1,u2,uredx,uredp
141.4141414141414,0.005517943394585019,3.3461725580053846e-06,-7.100563070119213e-05,0.0006806894228684326,0.00012963872103184505,9.59858316146742e-05
146.46464646464645,0.012381567860379899,1.5183468219572491e-06,-3.4672112124013303e-05,0.00036044511824688346,6.711483346906465e-05,4.856091871616725e-05
151.5151515151515,0.02384613526489548,6.693089048543402e-07,-1.6403155763402477e-05,0.00018426319025419954,3.3624793245836044e-05,2.3807277535484307e-05
156.56565656565655,0.03964972778092222,2.8663692381410056e-07,-7.52033526114862e-06,9.098979553869143e-05,1.6306375777785404e-05,1.131207031873e-05
161.6161616161616,0.057218510862858354,1.19262225679616e-07,-3.341963927431937e-06,4.3422631275358835e-05,7.656062999290115e-06,5.2100850094751444e-06
166.66666666666666,0.07200944495291463,4.821174443264502e-08,-1.4398050590440535e-06,2.0035400413354234e-05,3.4809002645938367e-06,2.326343369211729e-06
171.7171717171717,0.0793770290422197,1.893627757575775e-08,-6.014748164615841e-07,8.941408434567435e-06,1.5328442344699243e-06,1.0071189709059374e-06
176.76767676767676,0.07694557765016243,7.226695786091465e-09,-2.436746390539488e-07,3.8609055413007385e-06,6.53885912301889e-07,4.227791553493452e-07
181.81818181818178,0.06583253820861722,2.679778641895778e-09,-9.5751025468142e-08,1.6135464369055263e-06,2.702562284103073e-07,1.7211420426176968e-07
186.86868686868686,0.04987926316248462,9.655655778406539e-10,-3.6498278136061996e-08,6.528344925024929e-07,1.0823978024241575e-07,6.795661719415874e-08
191.9191919191919,0.03357066590790069,3.380627147401964e-10,-1.349733276885115e-08,2.557777122681663e-07,4.2014476746590974e-08,2.60254073929415e-08
196.96969696969697,0.020127697605448233,1.150147831780381e-10,-4.843024793673416e-09,9.706413924235848e-08,1.580779540752127e-08,9.66830857847354e-09
202.020202020202,0.010778602510116924,3.802406678566843e-11,-1.6862474604130722e-09,3.568461931344002e-08,5.765801146083762e-09,3.484375080042707e-09
207.07070707070707,0.005167976903021236,1.221571875627699e-11,-5.697720384255758e-10,1.2711925029958765e-08,2.0389956223688997e-09,1.2182964554110817e-09
212.1212121212121,0.0022235537827445034,3.8136566699267836e-12,-1.868497213796726e-10,4.3885850152683956e-09,6.991820693406953e-10,4.132997913980222e-10
217.17171717171715,0.0008603076054356247,1.1569973041320839e-12,-5.947423123661272e-11,1.4685524658855163e-09,2.3250255811533407e-10,1.3604741267135772e-10
222.2222222222222,0.00029990675084258717,3.411119633867051e-13,-1.8375593846583395e-11,4.76397571673216e-10,7.498458785896361e-11,4.3456577669206137e-11
227.27272727272725,9.437028179114042e-05,9.773287737753769e-14,-5.511362472572973e-12,1.4983843077798475e-10,2.3456537297929557e-11,1.3470592965445158e-11
232.32323232323228,2.684966424688176e-05,2.7212502448492563e-14,-1.6047540537138676e-12,4.569877963442358e-11,7.117735388931899e-12,4.052363337462317e-12
237.37373737373736,6.918110679606878e-06,7.36351122146465e-15,-4.536437637792556e-13,1.351648793905379e-11,2.0952798796198137e-12,1.183160911108526e-12
242.4242424242424,1.6166947198880646e-06,1.9363970981355574e-15,-1.2450928628180086e-13,3.87746240423681e-12,5.98409784360104e-13,3.352858222600419e-13
247.47474747474746,3.4313673462311656e-07,4.948811895645413e-16,-3.3181096775962324e-14,1.0789447013702171e-12,1.658227202482064e-13,9.222392928767498e-14
252.5252525252525,6.623310560727783e-08,1.2291597560227096e-16,-8.58622762101705e-15,2.9124540964866276e-13,4.458703408159596e-14,2.462346921756997e-14
257.57575757575756,1.1640935910861347e-08,2.967017883137294e-17,-2.1575254344394104e-15,7.627199309309894e-14,1.1633788766618763e-14,6.381918531901791e-15
262.6262626262626,1.8651358829562545e-09,6.960490016989507e-18,-5.264648125581339e-16,1.9379946213403705e-14,2.945839675345352e-15,1.6057133252761027e-15
267.67676767676767,2.727212172143654e-10,1.5869763942069845e-18,-1.247554799120492e-16,4.7780935261646944e-15,7.239327910414135e-16,3.9220853519290704e-16
272.7272727272727,3.643028900477955e-11,3.5165364429908673e-19,-2.8710631008518e-17,1.1431479377608584e-15,1.726685030569505e-16,9.300688784937898e-17
277.77777777777777,4.450063206402235e-12,7.573151058874704e-20,-6.417024884194094e-18,2.6541482412152216e-16,3.997394443581255e-17,2.1413037500932863e-17
282.8282828282828,4.975437692775734e-13,1.5851035636395328e-20,-1.3929861509243795e-18,5.98067740994911e-17,8.982805381067924e-18,4.786542372191049e-18
287.8787878787878,5.096104207772826e-14,3.2244877573588994e-21,-2.9369421451959305e-19,1.3079886461070462e-17,1.95947210589459e-18,1.0388688746672111e-18
292.9292929292929,4.785724610443431e-15,6.375119041213347e-22,-6.014398560362079e-20,2.7765815402088837e-18,4.149332765517383e-19,2.1893181848738086e-19
297.9797979797979,4.1238372248617006e-16,1.2250184418377567e-22,-1.1963252432696222e-20,5.72127554608136e-19,8.529990423555456e-20,4.4800195640477415e-20
303.030303030303,3.263055773574398e-17,2.2878412541361394e-23,-2.311415286199726e-21,1.1443875682166502e-19,1.7024251597037698e-20,8.90198430347252e-21
308.080808080808,2.3726042868878557e-18,4.1527916404727426e-24,-4.337996195136916e-22,2.222142613007319e-20,3.298784780702043e-21,1.717679459292568e-21
313.1313131313131,1.5863446835976162e-19,7.326344783074455e-25,-7.908481426881078e-23,4.188985608175254e-21,6.206158547686884e-22,3.2185318695490645e-22
318.18181818181813,9.759346655745154e-21,1.256230660259611e-25,-1.400552990750961e-23,7.666595702218506e-22,1.1336797615080633e-22,5.856598406939924e-23
323.2323232323232,5.527912669926483e-22,2.0935726137528658e-26,-2.409449332623975e-24,1.362293479013386e-22,2.0108124750410594e-23,1.0349422620585986e-23
328.2828282828283,2.884514710777311e-23,3.3911341404174195e-27,-4.026768901899684e-25,2.3503363300002548e-23,3.4632252488079375e-24,1.7761536463257166e-24
333.3333333333333,1.3873875162310171e-24,5.338777598747389e-28,-6.537695679256218e-26,3.9372822427560464e-24,5.792040792474556e-25,2.960390244241741e-25
338.38383838383834,6.154143216508537e-26,8.169211794583097e-29,-1.03116894377581e-26,6.4045039221827e-25,9.406700381742064e-26,4.7921602239985234e-26
343.4343434343434,2.5188556327241884e-27,1.2149584475384957e-29,-1.5800824614093897e-27,1.011605905841817e-25,1.4835780541615008e-26,7.534200585129279e-27
348.48484848484844,9.517353566063228e-29,1.7562528823314127e-30,-2.352240998248713e-28,1.551629245876655e-26,2.27228558982908e-27,1.1504711021166988e-27
353.5353535353535,3.3213040919356236e-30,2.4675069371959083e-31,-3.4020682312719524e-29,2.3111519323453608e-27,3.379919749692869e-28,1.7063016673500908e-28
358.58585858585855,1.0709624458352477e-31,3.3695873264262905e-32,-4.7804641649730284e-30,3.34307085837066e-28,4.882608325682199e-29,2.4580235774570198e-29
363.63636363636357,3.192262063348071e-33,4.472427312437986e-33,-6.526335139089374e-31,4.696250599731232e-29,6.850306855186364e-30,3.439336483268361e-30
368.68686868686865,8.799527951631821e-35,5.769780553145403e-34,-8.656594547774857e-32,6.407034585564309e-30,9.334498637907656e-31,4.674440765370797e-31
373.73737373737373,2.2440232299772462e-36,7.234789004155577e-35,-1.1156014461520062e-32,8.489341994822996e-31,1.2353914464668855e-31,6.171045276068512e-32
378.7878787878787,5.296221960871129e-38,8.817472377500644e-36,-1.396886087447492e-33,1.0924780379352697e-31,1.5880355309913632e-32,7.913513132515484e-33
383.8383838383838,1.157265693068106e-39,1.0445159114456927e-36,-1.6994494957706232e-34,1.3654734290248262e-32,1.9827452547872752e-33,9.85754207988812e-34
388.88888888888886,2.3419579928902214e-41,1.2026513305472643e-37,-2.00888964570742e-35,1.6576596201357824e-33,2.40454774773803e-34,1.1927890004866266e-34
393.93939393939394,4.390858551499221e-43,1.3459195643055682e-38,-2.3073285440533125e-36,1.9546020532051833e-34,2.832487815936646e-35,1.4020419628065087e-35
398.9898989898989,7.629283778171185e-45,1.4640439130658306e-39,-2.5749757172263593e-37,2.2386241262459912e-35,3.240999171061998e-36,1.6009114376976557e-36
404.040404040404,1.2288997353155221e-46,1.5479097142824106e-40,-2.7922338832240964e-38,2.490419132973377e-36,3.602249452621065e-37,1.7757785642246197e-37
409.09090909090907,1.8355949986389836e-48,1.5907229176290964e-41,-2.9420486093902106e-39,2.6911655079066436e-37,3.8891986920795814e-38,1.9135138675486492e-38
414.14141414141415,2.543253355454298e-50,1.5889186871609854e-42,-3.0121151132764667e-40,2.8248345689675453e-38,4.078919938408372e-39,2.0030953602962228e-39
419.19191919191917,3.269450845088794e-52,1.5426515237193497e-43,-2.9965468511150503e-41,2.880301340128353e-39,4.155620675235914e-40,2.037063468106274e-40
424.2424242424242,3.900750654002021e-54,1.4557734370177418e-44,-2.896692073358395e-42,2.852873352920587e-40,4.1128133769694103e-41,2.0125466701892653e-41
429.2929292929293,4.320374706075415e-56,1.3353044416480376e-45,-2.720941242704752e-43,2.7449460270168815e-41,3.954221416448877e-42,1.931662257083718e-42
434.3434343434343,4.4432650897110015e-58,1.1904963306120216e-46,-2.4835634302836813e-44,2.565657685790074e-42,3.693244888810472e-43,1.8012146373285616e-43
439.3939393939394,4.24418806640068e-60,1.0316628413224147e-47,-2.2027954253367782e-45,2.3296130367331506e-43,3.351092541468632e-44,1.6317507774060484e-44
444.4444444444444,3.7661623388369363e-62,8.689807306589575e-49,-1.898538133783029e-46,2.0549222471685503e-44,2.953940760171345e-45,1.4361545313511097e-45
449.4949494949494,3.105363925497526e-64,7.114522928299121e-50,-1.5900619589232506e-47,1.760920147072334e-45,2.5296465409346823e-46,1.2280392623470727e-46
454.5454545454545,2.379736106001871e-66,5.661680091498389e-51,-1.2940812242928886e-48,1.4659613275658294e-46,2.1045830886381034e-47,1.0202149348814883e-47
459.5959595959596,1.6952688969474751e-68,4.379347230282932e-52,-1.0234458864185784e-49,1.1856313273677003e-47,1.7010840602870053e-48,8.234626834237326e-49
464.64646464646455,1.1228702675675683e-70,3.2925966607622566e-53,-7.865513573771402e-51,9.315939166860973e-49,1.3358080696133646e-49,6.457632671022565e-50
469.69696969696963,6.916503743735005e-73,2.406209020906841e-54,-5.874231117350044e-52,7.1114602639240365e-50,1.0191213493417704e-50,4.920215685887611e-51
474.7474747474747,3.9627057525903416e-75,1.7092058928891997e-55,-4.263237405629421e-53,5.274135229511067e-51,7.553984516793933e-52,3.6423396017668494e-52
479.7979797979798,2.1121498716321873e-77,1.180109094705784e-56,-3.006735730613016e-54,3.80022279491548e-52,5.440004885051648e-53,2.619788350546568e-53
484.8484848484848,1.0475200815081156e-79,7.919854316209292e-58,-2.060728962079647e-55,2.6603392035301076e-53,3.806273655260652e-54,1.8308186492549045e-54
489.89898989898984,4.8348091244531486e-82,5.166304347668129e-59,-1.3725207119207804e-56,1.8094217536296123e-54,2.5875134862226673e-55,1.243144363156492e-55
494.9494949494949,2.077054972091048e-84,3.275752059534228e-60,-8.883657692071938e-58,1.195699282354596e-55,1.7090366260617096e-56,8.201599943233544e-57
499.99999999999994,8.306890016455845e-87,2.0188812237885055e-61,-5.587814587174631e-59,7.67693543042929e-57,1.0967568808969386e-57,5.2575079662044815e-58
