# {'k0': 0.5, 'sigma0': 188.49555921538757, 'N': 3, 'omega_out': 1225.2211349000193, 'sigma_out': 125.66370614359172, 'omegap': 1256.6370614359173, 'sigmap': 628.3185307179587}
f1,f2,S,B
45.454545454545446,237.37373737373736,-1.0472816990944195e-09,5.269991473197226e-09
45.454545454545446,242.4242424242424,-9.01210030605903e-10,5.235528807371446e-09
45.454545454545446,247.47474747474746,-7.618080032211464e-10,5.151906999923297e-09
45.454545454545446,252.5252525252525,-6.306000909875967e-10,5.020003969783513e-09
45.454545454545446,257.57575757575756,-5.088549638359117e-10,4.84175470403339e-09
45.454545454545446,262.6262626262626,-3.9757024086287717e-10,4.6201142100286014e-09
45.454545454545446,267.67676767676767,-2.9746492708771556e-10,4.358990481642479e-09
45.454545454545446,272.7272727272727,-2.0897941995069713e-10,4.063149243871209e-09
45.454545454545446,277.77777777777777,-1.3228275700470176e-10,3.738093182227491e-09
45.454545454545446,282.8282828282828,-6.7286579726658e-11,3.3899192205998623e-09
45.454545454545446,287.8787878787878,-1.366511526516443e-11,3.0251581539821043e-09
45.454545454545446,292.9292929292929,2.911966762934995e-11,2.650601545167915e-09
45.454545454545446,297.9797979797979,6.178868719844943e-11,2.27312123653458e-09
45.454545454545446,303.030303030303,8.521320284650754e-11,1.899487094338039e-09
45.454545454545446,308.080808080808,1.0038018475405808e-10,1.5361886844215423e-09
45.454545454545446,313.1313131313131,1.0835670416879848e-10,1.189266471990445e-09
45.454545454545446,318.18181818181813,1.102544325599275e-10,8.641578473792321e-10
45.454545454545446,323.2323232323232,1.0719529020025979e-10,5.655628137600049e-10
45.454545454545446,328.2828282828283,1.0027920909416982e-10,2.9733354621010167e-10
45.454545454545446,333.3333333333333,9.055487460528681e-11,6.239126416560221e-11
45.454545454545446,338.38383838383834,7.899418818218133e-11,-1.3732702508568951e-10
45.454545454545446,343.4343434343434,6.647105404379281e-11,-3.008903282704782e-10
45.454545454545446,348.48484848484844,5.3744939537853405e-11,-4.2836346364175934e-10
45.454545454545446,353.5353535353535,4.1449496148742884e-11,-5.207653666575663e-10
45.454545454545446,358.58585858585855,3.0086359804121856e-11,-5.799974746503821e-10
45.454545454545446,363.63636363636357,2.0024079137658423e-11,-6.087447834418143e-10
45.454545454545446,368.68686868686865,1.1501952548432766e-11,-6.103531233275707e-10
45.454545454545446,373.73737373737373,4.638393037443053e-12,-5.886870585809791e-10
45.454545454545446,378.7878787878787,-5.567123156797764e-13,-5.479735454059231e-10
45.454545454545446,383.8383838383838,-4.1663198578054026e-12,-4.926370622304642e-10
45.454545454545446,388.88888888888886,-6.348016207534282e-12,-4.271323300964317e-10
45.454545454545446,393.93939393939394,-7.314165309176154e-12,-3.557809492321083e-10
45.454545454545446,398.9898989898989,-7.311377891421414e-12,-2.8261827331937633e-10
45.454545454545446,404.040404040404,-6.600304165244511e-12,-2.1125661141578109e-10
45.454545454545446,409.09090909090907,-5.436750521423956e-12,-1.4477037859401073e-10
45.454545454545446,414.14141414141415,-4.055075853417506e-12,-8.560810404761445e-11
45.454545454545446,419.19191919191917,-2.6547266990829633e-12,-3.553524886710205e-11
45.454545454545446,424.2424242424242,-1.3906173007074794e-12,4.389409239618967e-12
45.454545454545446,429.2929292929293,-3.678476056821394e-13,3.380248584367122e-11
45.454545454545446,434.3434343434343,3.5902047467655213e-13,5.299007286603564e-11
45.454545454545446,439.3939393939394,7.822344441299055e-13,6.280924825620904e-11
45.454545454545446,444.4444444444444,9.331415631571937e-13,6.45809397944073e-11
45.454545454545446,449.4949494949494,8.713492436104233e-13,5.99599626403029e-11
45.454545454545446,454.5454545454545,6.71963410731177e-13,5.078985282324201e-11
45.454545454545446,459.5959595959596,4.123966755519116e-13,3.8951695268029545e-11
45.454545454545446,464.64646464646455,1.6038912485857346e-13,2.6217329263108983e-11
45.454545454545446,469.69696969696963,-3.516072437221409e-14,1.4117915502687658e-11
45.454545454545446,474.7474747474747,-1.492525068547973e-13,3.838661805738112e-12
45.454545454545446,479.7979797979798,-1.809963409792209e-13,-3.850669628381838e-12
45.454545454545446,484.8484848484848,-1.4906789481829787e-13,-8.622172394120383e-12
45.454545454545446,489.89898989898984,-8.345731713095763e-14,-1.0569367607984064e-11
45.454545454545446,494.9494949494949,-1.548051691929598e-14,-1.014088200709734e-11
45.454545454545446,499.99999999999994,3.137785206917587e-14,-8.034755430362006e-12
50.5050505050505,0.0,-0.0,-0.0
50.5050505050505,5.05050505050505,-1.126549574201211e-11,-9.612455991484638e-12
50.5050505050505,10.1010101010101,-2.2882846538561837e-11,-8.177077131877347e-12
50.5050505050505,15.15151515151515,-3.8908805328554556e-11,-5.597571201444142e-12
50.5050505050505,20.2020202020202,-6.057183290046455e-11,-3.284088964988289e-12
50.5050505050505,25.25252525252525,-8.898859618435086e-11,-1.639264091693612e-12
50.5050505050505,30.3030303030303,-1.2521928102501888e-10,-6.654687832170295e-13
50.5050505050505,35.35353535353535,-1.7024511712741926e-10,-1.987229869530994e-13
50.5050505050505,40.4040404040404,-2.2493052360652508e-10,-3.448192956934945e-14
50.5050505050505,45.454545454545446,-2.899818217327026e-10,-1.6224658656590121e-15
50.5050505050505,50.5050505050505,-3.659069012671788e-10,-0.0
50.5050505050505,55.55555555555555,-4.5297841088251426e-10,1.7933969451250878e-15
50.5050505050505,60.6060606060606,-5.512023974184736e-10,4.221625607485447e-14
50.5050505050505,65.65656565656565,-6.602939524805213e-10,2.7065246409450844e-13
50.5050505050505,70.7070707070707,-7.796611161425812e-10,1.0156143490207571e-12
50.5050505050505,75.75757575757575,-9.08397974806174e-10,2.8356814177749036e-12
50.5050505050505,80.8080808080808,-1.0452875592548981e-09,6.556652814433558e-12
50.5050505050505,85.85858585858585,-1.1888148015299847e-09,1.3293362888816049e-11
50.5050505050505,90.90909090909089,-1.3371894536824475e-09,2.4454560026727232e-11
50.5050505050505,95.95959595959594,-1.4883785185683853e-09,4.17297468533827e-11
50.5050505050505,101.010101010101,-1.6401474043639805e-09,6.705756369957359e-11
50.5050505050505,106.06060606060605,-1.7901087020144951e-09,1.025760636083228e-10
50.5050505050505,111.1111111111111,-1.9357772092744653e-09,1.5055602242184013e-10
50.5050505050505,116.16161616161614,-2.0746295959712005e-09,2.1331921117473713e-10
50.5050505050505,121.2121212121212,-2.204166930606548e-09,2.9314429449149484e-10
50.5050505050505,126.26262626262626,-2.321978174425169e-09,3.921636752784203e-10
50.5050505050505,131.3131313131313,-2.4258026994643e-09,5.122551531319253e-10
50.5050505050505,136.36363636363635,-2.5135899033992087e-09,6.549326757927752e-10
50.5050505050505,141.4141414141414,-2.583554075396953e-09,8.212407186073958e-10
50.5050505050505,146.46464646464645,-2.634222810575586e-09,1.0116569108282447e-09
50.5050505050505,151.5151515151515,-2.6644774707589452e-09,1.2260074305014269e-09
50.5050505050505,156.56565656565655,-2.6735844387818414e-09,1.4633994092710415e-09
50.5050505050505,161.6161616161616,-2.661216203738678e-09,1.7221741293962966e-09
50.5050505050505,166.66666666666666,-2.6274616350473043e-09,1.9998841694706467e-09
50.5050505050505,171.7171717171717,-2.572825142853788e-09,2.2932968814618073e-09
50.5050505050505,176.76767676767676,-2.4982147694379545e-09,2.598425684802557e-09
50.5050505050505,181.81818181818178,-2.404919599104102e-09,2.9105896739397773e-09
50.5050505050505,186.86868686868686,-2.294577201094375e-09,3.2245009890829783e-09
50.5050505050505,191.9191919191919,-2.1691321206121028e-09,3.534378334228785e-09
50.5050505050505,196.96969696969697,-2.030786697448729e-09,3.834083982079248e-09
50.5050505050505,202.020202020202,-1.8819457117527294e-09,4.117280622759545e-09
50.5050505050505,207.07070707070707,-1.7251565256116178e-09,4.377603531593996e-09
50.5050505050505,212.1212121212121,-1.563046502651415e-09,4.608842787155599e-09
50.5050505050505,217.17171717171715,-1.3982595430878304e-09,4.805129696649725e-09
50.5050505050505,222.2222222222222,-1.2333935679058936e-09,4.9611212081054885e-09
50.5050505050505,227.27272727272725,-1.0709407243974794e-09,5.0721759277676596e-09
50.5050505050505,232.32323232323228,-9.132319693497522e-10,5.134515428769572e-09
50.5050505050505,237.37373737373736,-7.6238752064904e-10,5.145364837610685e-09
50.5050505050505,242.4242424242424,-6.20274459351182e-10,5.10306721353353e-09
50.5050505050505,247.47474747474746,-4.884725200107635e-10,5.007166979355487e-09
50.5050505050505,252.5252525252525,-3.6824883581292816e-10,4.858458599177323e-09
50.5050505050505,257.57575757575756,-2.605421160041052e-10,4.658997799532029e-09
50.5050505050505,262.6262626262626,-1.6595643573665074e-10,4.412073860201563e-09
50.5050505050505,267.67676767676767,-8.476452217349296e-11,4.122142817840053e-09
50.5050505050505,272.7272727272727,-1.692013466215405e-11,3.794722784442298e-09
50.5050505050505,277.77777777777777,3.792113050134644e-11,3.4362539357893204e-09
50.5050505050505,282.8282828282828,8.037352105133674e-11,3.053927023747486e-09
50.5050505050505,287.8787878787878,1.1128641356810732e-10,2.655485462999368e-09
50.5050505050505,292.9292929292929,1.317044894068231e-10,2.249007092369041e-09
50.5050505050505,297.9797979797979,1.428242154053576e-10,1.8426725724302075e-09
50.5050505050505,303.030303030303,1.4594812373467228e-10,1.4445280192327286e-09
50.5050505050505,308.080808080808,1.4243841868489596e-10,1.0622498602767466e-09
50.5050505050505,313.1313131313131,1.3367142405410504e-10,7.02920012713518e-10
50.5050505050505,318.18181818181813,1.209943240478315e-10,3.72819313192497e-10
50.5050505050505,323.2323232323232,1.0568554525546685e-10,7.724667099445359e-11
50.5050505050505,328.2828282828283,8.891998040481524e-11,-1.7962932239718492e-10
50.5050505050505,333.3333333333333,7.17400701731987e-11,-3.948805974841365e-10
50.5050505050505,338.38383838383834,5.503354211544314e-11,-5.668871382664896e-10
50.5050505050505,343.4343434343434,3.951836123480777e-11,-6.953588046621025e-10
50.5050505050505,348.48484848484844,2.5735181013239898e-11,-7.813100248928481e-10
50.5050505050505,353.5353535353535,1.4047303618625657e-11,-8.269876696428755e-10
50.5050505050505,358.58585858585855,4.6478709778573196e-12,-8.357542155460768e-10
50.5050505050505,363.63636363636357,-2.4262773529327326e-12,-8.119301050038046e-10
50.5050505050505,368.68686868686865,-7.274919028599164e-12,-7.606009491314843e-10
50.5050505050505,373.73737373737373,-1.0110031078180552e-11,-6.873968345565242e-10
50.5050505050505,378.7878787878787,-1.122795768383022e-11,-5.982524148400615e-10
50.5050505050505,383.8383838383838,-1.0979661912611962e-11,-4.991576249883534e-10
50.5050505050505,388.88888888888886,-9.740682899039501e-12,-3.9590968528923655e-10
50.5050505050505,393.93939393939394,-7.88247227347203e-12,-2.9387749362606554e-10
50.5050505050505,398.9898989898989,-5.746750987118664e-12,-1.9778948331947854e-10
50.5050505050505,404.040404040404,-3.624397011990965e-12,-1.1155549376849011e-10
50.5050505050505,409.09090909090907,-1.7401352686830204e-12,-3.8132122102114276e-11
50.5050505050505,414.14141414141415,-2.4394813857428236e-13,2.0560630247367923e-11
50.5050505050505,419.19191919191917,7.903393173462982e-13,6.366583621545118e-11
50.5050505050505,424.2424242424242,1.3594064818551767e-12,9.13564570435128e-11
50.5050505050505,429.2929292929293,1.518451993881875e-12,1.0474298626290846e-10
50.5050505050505,434.3434343434343,1.3642583381700292e-12,1.0572609111070501e-10
50.5050505050505,439.3939393939394,1.0152841649984397e-12,9.680231653426095e-11
50.5050505050505,444.4444444444444,5.912187767174391e-13,8.083481321587642e-11
50.5050505050505,449.4949494949494,1.9464931308077491e-13,6.080465005203669e-11
50.5050505050505,454.5454545454545,-1.0263265865976078e-13,3.9561209433774686e-11
50.5050505050505,459.5959595959596,-2.6669753769135363e-13,1.959201984993765e-11
50.5050505050505,464.64646464646455,-3.0090397597086667e-13,2.8327034784294874e-12
50.5050505050505,469.69696969696963,-2.3801156220522215e-13,-9.463929149774749e-12
50.5050505050505,474.7474747474747,-1.268200278575767e-13,-1.67845690190111e-11
50.5050505050505,479.7979797979798,-1.654186067185361e-14,-1.9329262605454836e-11
50.5050505050505,484.8484848484848,5.708233222388561e-14,-1.7902605372777653e-11
50.5050505050505,489.89898989898984,8.00960520733795e-14,-1.3733026104251519e-11
50.5050505050505,494.9494949494949,6.065139738354631e-14,-8.242158734456448e-12
50.5050505050505,499.99999999999994,2.1458956886317213e-14,-2.7965095323579564e-12
55.55555555555555,0.0,-0.0,-0.0
55.55555555555555,5.05050505050505,-1.6969677050125208e-11,-1.5806701929768738e-11
55.55555555555555,10.1010101010101,-3.3319284678052764e-11,-1.4255764197258443e-11
55.55555555555555,15.15151515151515,-5.501860326882803e-11,-1.0502106495854079e-11
55.55555555555555,20.2020202020202,-8.348361769649298e-11,-6.777906716090341e-12
55.55555555555555,25.25252525252525,-1.1989852256793624e-10,-3.850283271412162e-12
55.55555555555555,30.3030303030303,-1.6532633817983132e-10,-1.8830441124810423e-12
55.55555555555555,35.35353535353535,-2.206964050123089e-10,-7.537403759011949e-13
55.55555555555555,40.4040404040404,-2.8676891372848615e-10,-2.2277449488292168e-13
55.55555555555555,45.454545454545446,-3.640949825598883e-10,-3.835217676674088e-14
55.55555555555555,50.5050505050505,-4.5297841088251426e-10,-1.7933969451250878e-15
55.55555555555555,55.55555555555555,-5.534422392826342e-10,-0.0
55.55555555555555,60.6060606060606,-6.65202205616915e-10,1.9641965039720193e-15
55.55555555555555,65.65656565656565,-7.876486472027656e-10,4.607487594968109e-14
55.55555555555555,70.7070707070707,-9.198379938076807e-10,2.945031611164905e-13
55.55555555555555,75.75757575757575,-1.0604946186898783e-09,1.1022225829218901e-12
55.55555555555555,80.8080808080808,-1.2080234360759068e-09,3.0703835102581322e-12
55.55555555555555,85.85858585858585,-1.3605332495185816e-09,7.084605318925932e-12
55.55555555555555,90.90909090909089,-1.5158704727570857e-09,1.433663696930723e-11
55.55555555555555,95.95959595959594,-1.67166247312006e-09,2.6327710671170224e-11
55.55555555555555,101.010101010101,-1.8253694386777785e-09,4.485241398434222e-11
55.55555555555555,106.06060606060605,-1.9743433558401125e-09,7.196262373697204e-11
55.55555555555555,111.1111111111111,-2.115892414754588e-09,1.0991186447402677e-10
55.55555555555555,116.16161616161614,-2.247348945209058e-09,1.6108131561016183e-10
55.55555555555555,121.2121212121212,-2.3661388335589212e-09,2.2788955096732474e-10
55.55555555555555,126.26262626262626,-2.469850287164633e-09,3.126889128151416e-10
55.55555555555555,131.3131313131313,-2.556299800300711e-09,4.176521633860058e-10
55.55555555555555,136.36363636363635,-2.623593235369681e-09,5.446536861635848e-10
55.55555555555555,141.4141414141414,-2.670180063890409e-09,6.95149996452422e-10
55.55555555555555,146.46464646464645,-2.6948990090222003e-09,8.700646396368403e-10
55.55555555555555,151.5151515151515,-2.697013588881701e-09,1.0696826854241197e-09
55.55555555555555,156.56565656565655,-2.676236369052833e-09,1.2935599530184083e-09
55.55555555555555,161.6161616161616,-2.63274108309854e-09,1.5404518186804364e-09
55.55555555555555,166.66666666666666,-2.5671621597481576e-09,1.8082659645064006e-09
55.55555555555555,171.7171717171717,-2.4805815919126574e-09,2.0940427347696614e-09
55.55555555555555,176.76767676767676,-2.3745034823731822e-09,2.3939658913552108e-09
55.55555555555555,181.81818181818178,-2.2508169904106128e-09,2.703405528205395e-09
55.55555555555555,186.86868686868686,-2.1117487696936938e-09,3.0169937491743003e-09
55.55555555555555,191.9191919191919,-1.959806318176428e-09,3.3287324735540683e-09
55.55555555555555,196.96969696969697,-1.7977139445890036e-09,3.632131453257084e-09
55.55555555555555,202.020202020202,-1.6283432840098404e-09,3.920373313333414e-09
55.55555555555555,207.07070707070707,-1.4546404595977235e-09,4.186501213233406e-09
55.55555555555555,212.1212121212121,-1.279552083648293e-09,4.423623620107473e-09
55.55555555555555,217.17171717171715,-1.1059523158660597e-09,4.625129735688347e-09
55.55555555555555,222.2222222222222,-9.365731496637126e-10,4.784908369278692e-09
55.55555555555555,227.27272727272725,-7.739399803579274e-10,4.897562539660993e-09
55.55555555555555,232.32323232323228,-6.203143265576666e-10,4.958611849441529e-09
55.55555555555555,237.37373737373736,-4.776453341737814e-10,4.964674728484122e-09
55.55555555555555,242.4242424242424,-3.47531399528372e-10,4.9136230004819055e-09
55.55555555555555,247.47474747474746,-2.3119291378174252e-10,4.804701888991885e-09
55.55555555555555,252.5252525252525,-1.2945676631966182e-10,4.638609535439066e-09
55.55555555555555,257.57575757575756,-4.275286170693193e-11,4.417531328997663e-09
55.55555555555555,262.6262626262626,2.8877484365568096e-11,4.145125812855543e-09
55.55555555555555,267.67676767676767,8.576178762773873e-11,3.826460588641768e-09
55.55555555555555,272.7272727272727,1.285661582839489e-10,3.467898436881616e-09
55.55555555555555,277.77777777777777,1.582558012240495e-10,3.076935744690989e-09
55.55555555555555,282.8282828282828,1.7604776422720785e-10,2.661997215155297e-09
55.55555555555555,287.8787878787878,1.8335768935447727e-10,2.2321926549951604e-09
55.55555555555555,292.9292929292929,1.8174250931046177e-10,1.7970433259550663e-09
55.55555555555555,297.9797979797979,1.728411529912357e-10,1.366186829901428e-09
55.55555555555555,303.030303030303,1.5831537806541188e-10,9.490707106759662e-10
55.55555555555555,308.080808080808,1.3979283039326362e-10,5.546458363796007e-10
55.55555555555555,313.1313131313131,1.1881433935725264e-10,1.910711216819497e-10
55.55555555555555,318.18181818181813,9.678729562259427e-11,-1.34558780473791e-10
55.55555555555555,323.2323232323232,7.494672624271152e-11,-4.16451573354257e-10
55.55555555555555,328.2828282828283,5.432538608842981e-11,-6.503108064300211e-10
55.55555555555555,333.3333333333333,3.573383102217173e-11,-8.334756907827789e-10
55.55555555555555,338.38383838383834,1.97510358480423e-11,-9.649999382985679e-10
55.55555555555555,343.4343434343434,6.725679828606412e-12,-1.0456645025686573e-09
55.55555555555555,348.48484848484844,-3.2122422007206978e-12,-1.0779216350262387e-09
55.55555555555555,353.5353535353535,-1.0130298524681098e-11,-1.065770488179915e-09
55.55555555555555,358.58585858585855,-1.4264268054441867e-11,-1.0145675074991735e-09
55.55555555555555,363.63636363636357,-1.5982268155546923e-11,-9.307779459349692e-10
55.55555555555555,368.68686868686865,-1.5744451764327396e-11,-8.216778854368928e-10
55.55555555555555,373.73737373737373,-1.4060658876362293e-11,-6.950190190580876e-10
55.55555555555555,378.7878787878787,-1.1448594363372154e-11,-5.586709843835122e-10
55.55555555555555,383.8383838383838,-8.395153527639421e-12,-4.202580848271856e-10
55.55555555555555,388.88888888888886,-5.323402493560717e-12,-2.8680862700563437e-10
55.55555555555555,393.93939393939394,-2.567421015436957e-12,-1.6443567992321157e-10
55.55555555555555,398.9898989898989,-3.5671811297782463e-13,-5.80676763426997e-11
55.55555555555555,404.040404040404,1.188762140626276e-12,2.8754198234573475e-11
55.55555555555555,409.09090909090907,2.0528945598109675e-12,9.399753911816307e-11
55.55555555555555,414.14141414141415,2.3077298492229452e-12,1.3716876361035204e-10
55.55555555555555,419.19191919191917,2.0898388112741503e-12,1.5924630643829886e-10
55.55555555555555,424.2424242424242,1.5715041408568299e-12,1.6251773809285862e-10
55.55555555555555,429.2929292929293,9.303901723910107e-13,1.5032851586854917e-10
55.55555555555555,434.3434343434343,3.217247790810718e-13,1.267574605586771e-10
55.55555555555555,439.3939393939394,-1.4309024087400362e-13,9.624134998638625e-11
55.55555555555555,444.4444444444444,-4.082796313848774e-13,6.317755465781696e-11
55.55555555555555,449.4949494949494,-4.741692633279176e-13,3.1538596570310994e-11
55.55555555555555,454.5454545454545,-3.8658432389866135e-13,4.534986188833066e-12
55.55555555555555,459.5959595959596,-2.1768565698747425e-13,-1.5638223472303905e-11
55.55555555555555,464.64646464646455,-4.283270330308505e-14,-2.7940815168243972e-11
55.55555555555555,469.69696969696963,8.066082417619906e-14,-3.2492104158257883e-11
55.55555555555555,474.7474747474747,1.2713354557461244e-13,-3.0434669571910393e-11
55.55555555555555,479.7979797979798,1.0469169346635288e-13,-2.3668933519742955e-11
55.55555555555555,484.8484848484848,4.5501034740826576e-14,-1.4490451365513172e-11
55.55555555555555,489.89898989898984,-1.179901984997135e-14,-5.180873630708802e-12
55.55555555555555,494.9494949494949,-4.017510441201242e-14,2.382209400351996e-12
55.55555555555555,499.99999999999994,-3.466351569013973e-14,7.026360484628303e-12
60.6060606060606,0.0,-0.0,-0.0
60.6060606060606,5.05050505050505,-2.4607071912467572e-11,-2.4676798309621644e-11
60.6060606060606,10.1010101010101,-4.6920535959244065e-11,-2.3344589555743805e-11
60.6060606060606,15.15151515151515,-7.551807042879051e-11,-1.8232866068850632e-11
60.6060606060606,20.2020202020202,-1.120203101789648e-10,-1.266358018249341e-11
60.6060606060606,25.25252525252525,-1.5765432877606743e-10,-7.91327523480574e-12
60.6060606060606,30.3030303030303,-2.1344638721839063e-10,-4.404400054654935e-12
60.6060606060606,35.35353535353535,-2.802267423103562e-10,-2.123916805159898e-12
60.6060606060606,40.4040404040404,-3.5860010141918893e-10,-8.414402200370615e-13
60.6060606060606,45.454545454545446,-4.4890953247867595e-10,-2.4674595433134454e-13
60.6060606060606,50.5050505050505,-5.512023974184734e-10,-4.221625607485447e-14
60.6060606060606,55.55555555555555,-6.65202205616915e-10,-1.9641965039720193e-15
60.6060606060606,60.6060606060606,-7.902886982713744e-10,-0.0
60.6060606060606,65.65656565656565,-9.254877092185915e-10,2.1348636021628257e-15
60.6060606060606,70.7070707070707,-1.069471825472091e-09,4.992841512239539e-14
60.6060606060606,75.75757575757575,-1.2205724210479569e-09,3.183033549716626e-13
60.6060606060606,80.8080808080808,-1.3768032085290775e-09,1.1885584033537313e-12
60.6060606060606,85.85858585858585,-1.5358950321931391e-09,3.304055437848494e-12
60.6060606060606,90.90909090909089,-1.6953412173220376e-09,7.609467315871287e-12
60.6060606060606,95.95959595959594,-1.8524524014235033e-09,1.5372028231905677e-11
60.6060606060606,101.010101010101,-2.0044194156709034e-09,2.8183023646214562e-11
60.6060606060606,106.06060606060605,-2.148382470464729e-09,4.793826045841462e-11
60.6060606060606,111.1111111111111,-2.2815046385677935e-09,7.679701348912919e-11
60.6060606060606,116.16161616161614,-2.4010474323621015e-09,1.1711982275853439e-10
60.6060606060606,121.2121212121212,-2.504446146164561e-09,1.7138645291450287e-10
60.6060606060606,126.26262626262626,-2.5893825857350954e-09,2.4209627353055006e-10
60.6060606060606,131.3131313131313,-2.653852838105099e-09,3.3165423382402434e-10
60.6060606060606,136.36363636363635,-2.6962278459510667e-09,4.422464465633275e-10
60.6060606060606,141.4141414141414,-2.715304739467479e-09,5.757101242667427e-10
60.6060606060606,146.46464646464645,-2.710347139852588e-09,7.334031896200744e-10
60.6060606060606,151.5151515151515,-2.681112974304637e-09,9.160792786215206e-10
60.6060606060606,156.56565656565655,-2.6278687226593915e-09,1.1237740418280722e-09
60.6060606060606,161.6161616161616,-2.5513894382613323e-09,1.3557086053722877e-09
60.6060606060606,166.66666666666666,-2.4529443364960943e-09,1.6102157661368079e-09
60.6060606060606,171.7171717171717,-2.334268208582749e-09,1.8846939604947453e-09
60.6060606060606,176.76767676767676,-2.1975193800545002e-09,2.1755932688720096e-09
60.6060606060606,181.81818181818178,-2.0452253770479054e-09,2.4784367146661213e-09
60.6060606060606,186.86868686868686,-1.8802178737263314e-09,2.787878911508122e-09
60.6060606060606,191.9191919191919,-1.7055588565265986e-09,3.0978027430116703e-09
60.6060606060606,196.96969696969697,-1.5244602425663113e-09,3.4014532685714355e-09
60.6060606060606,202.020202020202,-1.3401994195677593e-09,3.6916064898380522e-09
60.6060606060606,207.07070707070707,-1.1560333244651134e-09,3.960769043837275e-09
60.6060606060606,212.1212121212121,-9.751137415285134e-10,4.201403373242898e-09
60.6060606060606,217.17171717171715,-8.004064752837444e-10,4.40617152701836e-09
60.6060606060606,222.2222222222222,-6.346169386303633e-10,4.568189530032878e-09
60.6060606060606,227.27272727272725,-4.801244952453194e-10,4.681283289793128e-09
60.6060606060606,232.32323232323228,-3.389276134017299e-10,4.740236337812393e-09
60.6060606060606,237.37373737373736,-2.126015342489926e-10,4.74101937972968e-09
60.6060606060606,242.4242424242424,-1.0226974237900301e-10,4.680991688645855e-09
60.6060606060606,247.47474747474746,-8.590063259367477e-12,4.559064843816708e-09
60.6060606060606,252.5252525252525,6.824428429626924e-11,4.375820200647202e-09
60.6060606060606,257.57575757575756,1.2848886588565677e-10,4.133572770484334e-09
60.6060606060606,262.6262626262626,1.728181382454789e-10,3.836375865740928e-09
60.6060606060606,267.67676767676767,2.0228267989593649e-10,3.489962885921496e-09
60.6060606060606,272.7272727272727,2.1825520239516777e-10,3.1016249249472348e-09
60.6060606060606,277.77777777777777,2.2236740961336177e-10,2.680025395876229e-09
60.6060606060606,282.8282828282828,2.1644011661315313e-10,2.234955507784847e-09
60.6060606060606,287.8787878787878,2.0240930333855592e-10,1.77703709160903e-09
60.6060606060606,292.9292929292929,1.8225094923823098e-10,1.3173818488064816e-09
60.6060606060606,297.9797979797979,1.5790756331650006e-10,8.672184750587215e-10
60.6060606060606,303.030303030303,1.3121928268518612e-10,4.3750117568466453e-10
60.6060606060606,308.080808080808,1.0386225723175014e-10,3.851472747946906e-11
60.6060606060606,313.1313131313131,7.729676762119996e-11,-3.2050765194387407e-10
60.6060606060606,318.18181818181813,5.272714132938985e-11,-6.317368849669144e-10
60.6060606060606,323.2323232323232,3.10750437064834e-11,-8.890545432002815e-10
60.6060606060606,328.2828282828283,1.2967139687960867e-11,-1.0882977413769184e-09
60.6060606060606,333.3333333333333,-1.2625367969826442e-12,-1.227428636983707e-09
60.6060606060606,338.38383838383834,-1.155588249285656e-11,-1.3066173076785617e-09
60.6060606060606,343.4343434343434,-1.810081168145304e-11,-1.3282300805791288e-09
60.6060606060606,348.48484848484844,-2.1289983487681195e-11,-1.2967193677466576e-09
60.6060606060606,353.5353535353535,-2.167071209220124e-11,-1.2184156071317164e-09
60.6060606060606,358.58585858585855,-1.9889200538348722e-11,-1.1012268618499142e-09
60.6060606060606,363.63636363636357,-1.663269678314155e-11,-9.542567936709681e-10
60.6060606060606,368.68686868686865,-1.2573437088337826e-11,-7.873568575345253e-10
60.6060606060606,373.73737373737373,-8.318266956704801e-12,-6.106333821424555e-10
60.6060606060606,378.7878787878787,-4.367570132229055e-12,-4.3393439342399367e-10
60.6060606060606,383.8383838383838,-1.0865611851952852e-12,-2.6634426545160847e-10
60.6060606060606,388.88888888888886,1.3089025009949675e-12,-1.1571619999061272e-10
60.6060606060606,393.93939393939394,2.7510368619044366e-12,1.1727196353924894e-11
60.6060606060606,398.9898989898989,3.30386881813459e-12,1.1169665207345133e-10
60.6060606060606,404.040404040404,3.13406826259907e-12,1.820175728364248e-10
60.6060606060606,409.09090909090907,2.472499081295793e-12,2.226714568507446e-10
60.6060606060606,414.14141414141415,1.5714294460325372e-12,2.356873340319157e-10
60.6060606060606,419.19191919191917,6.63179336890172e-13,2.2488372983452027e-10
60.6060606060606,424.2424242424242,-7.389948818012183e-14,1.9547380554728135e-10
60.6060606060606,429.2929292929293,-5.370139096712388e-13,1.5355931973841854e-10
60.6060606060606,434.3434343434343,-7.047883717168994e-13,1.055518207730743e-10
60.6060606060606,439.3939393939394,-6.267794298685416e-13,5.757064622819535e-11
60.6060606060606,444.4444444444444,-3.992650957766639e-13,1.487525481114809e-11
60.6060606060606,449.4949494949494,-1.3308413212649412e-13,-1.8607588392914207e-11
60.6060606060606,454.5454545454545,7.845136866412801e-14,-4.0604865317569634e-11
60.6060606060606,459.5959595959596,1.8308279503402817e-13,-5.0621178913428225e-11
60.6060606060606,464.64646464646455,1.780341408802002e-13,-4.98398959413931e-11
60.6060606060606,469.69696969696963,1.011826692167584e-13,-4.080353874793191e-11
60.6060606060606,474.7474747474747,8.678410878329047e-15,-2.6908263007755228e-11
60.6060606060606,479.7979797979798,-5.187076775697674e-14,-1.1781188071914786e-11
60.6060606060606,484.8484848484848,-6.111196433323006e-14,1.3617806840085458e-12
