# {'k0': 0.5, 'sigma0': 188.49555921538757, 'N': 3, 'sigma_out': 125.66370614359172, 'omegap': 1256.6370614359173, 'sigmap': 628.3185307179587}
alpha,fOut,scalex,scalep,thermx,thermp
1782828.282828283,184,-6.066904284045684,0.9677124674683365,1.4973748382147738,1.490777931871958
1832323.2323232323,184,-6.34075607007306,1.011394941382071,1.494594967103685,1.4877015445556407
1881818.1818181819,184,-6.624486488441146,1.056653126253193,1.4920443952344895,1.4848780844148142
1931313.1313131314,184,-6.918537579261463,1.103557532437902,1.4897031201045001,1.4822855964519621
1980808.080808081,184,-7.223367461820428,1.1521812350362763,1.4875530178282772,1.4799041745736927
2030303.0303030305,184,-7.539451048310077,1.2025999877402105,1.4855776528667586,1.4777157554506062
2079797.9797979798,184,-7.867280783721444,1.254892340854497,1.4837621078565648,1.4757039340412277
2129292.9292929294,184,-8.207367413053257,1.3091397636749007,1.4820928315360535,1.4738537986233693
2178787.878787879,184,-8.560240777031309,1.3654267714139152,1.480557502892328,1.4721517833159785
2228282.8282828284,184,-8.926450637578165,1.4238410568719184,1.4791449098006704,1.470585536233988
2277777.777777778,184,-9.30656753431922,1.484473627058884,1.4778448405818476,1.4691438015846943
2327272.7272727275,184,-9.701183673459562,1.5474189449794808,1.4766479870552098,1.4678163141781249
2376767.676767677,184,-10.110913850416496,1.6127750768024942,1.4755458578114649,1.4665937049804043
2426262.6262626266,184,-10.536396407645022,1.680643844643788,1.4745307005653785,1.4654674164854333
2475757.575757576,184,-10.978294229148707,1.7511309852009087,1.4735954325741956,1.4644296268146304
2525252.525252525,184,-11.437295773225173,1.8243463144864285,1.472733578221587,1.4634731815766615
2574747.474747475,184,-11.914116145055344,1.9004038989166925,1.471939212969719,1.4625915326291352
2624242.4242424243,184,-12.409498210807335,1.9794222330225113,1.4712069129739502,1.4617786829827313
2673737.373737374,184,-12.924213754990852,2.0615244240586836,1.4705317097365236,1.461029137175891
2723232.3232323234,184,-13.459064682865158,2.1468383837999423,1.4699090492482285,1.4603378565260603
2772727.272727273,184,-14.014884269773859,2.2354970278221344,1.4693347551311606,1.4597002187321937
2822222.2222222225,184,-14.592538459353008,2.3276384825791276,1.4688049953523883,1.4591119813640954
2871717.171717172,184,-15.192927212635022,2.4234063005980366,1.4683162521281814,1.4585692488275797
2921212.1212121216,184,-15.816985910150319,2.5229496841280548,1.4678652946824096,1.4580684424416988
2970707.070707071,184,-16.46568680921092,2.626423717591291,1.4674491545612776,1.4576062733057011
3020202.02020202,184,-17.14004055864669,2.7339896091978195,1.4670651032405768,1.4571797176698937
3069696.9696969697,184,-17.84109777335391,2.8458149421013204,1.4667106317914218,1.456785994556697
3119191.9191919193,184,-18.56995067110918,2.962073935486596,1.4663834323966953,1.456422545406429
3168686.868686869,184,-19.32773477419911,3.0829477159957825,1.4660813815335223,1.456087015547213
3218181.8181818184,184,-20.115630678516347,3.2086245999160625,1.4658025246573914,1.455777237310328
3267676.767676768,184,-20.93486589287859,3.339300386568543,1.4655450622414423,1.4554912146316055
3317171.7171717174,184,-21.786716751435996,3.475178663355429,1.46530733704021,1.4552271089965372
3366666.666666667,184,-22.67251040214615,3.6164711229406294,1.465087822461038,1.454983226601795
3416161.6161616165,184,-23.593626874415087,3.763397893058081,1.464885111938667,1.4547580066191506
3465656.565656566,184,-24.551501229125428,3.916187879461541,1.4646979092193775,1.4545500104595983
3515151.5151515156,184,-25.547625794400922,4.075079122550156,1.464525019470698,1.454357911945866
3564646.4646464647,184,-26.58355249059123,4.240319168225433,1.4643653411412179,1.4541804883108038
3614141.414141414,184,-27.660895248098885,4.412165453557382,1.4642178585026366,1.4540166119473477
3663636.3636363638,184,-28.781332521815234,4.590885707860711,1.4640816348129007,1.4538652428430803
3713131.3131313133,184,-29.946609906082756,4.776758369805835,1.4639558060452853,1.4537254216389341
3762626.262626263,184,-31.158542854258123,4.970073021214731,1.4638395751336368,1.453596263257395
3812121.2121212124,184,-32.41901950711232,5.171130838217222,1.4637322066887284,1.4534769510507872
3861616.161616162,184,-33.73000363447496,5.380245060470819,1.4636330221449994,1.45336673142485
3911111.1111111115,184,-35.09353769470542,5.597741479174948,1.4635413953007117,1.453264908896999
3960606.060606061,184,-36.511746016757314,5.823958944640025,1.4634567482180387,1.4531708415524012
4010101.0101010106,184,-37.98683810979436,6.059249894202053,1.463378547452625,1.4530839368643569
4059595.9595959596,184,-39.52111210551263,6.303980901305186,1.4633063005849571,1.4530036478485198
4109090.909090909,184,-41.11695833853387,6.558533246607844,1.4632395530283602,1.4529294695231743
4158585.8585858587,184,-42.776863070446375,6.823303512001962,1.463177885090668,1.4528609356502982
4208080.808080808,184,-44.50341236329678,7.098704198471037,1.4631209092686592,1.4527976157343243
4257575.757575758,184,-46.2992961085662,7.385164368749309,1.4630682677561722,1.4527391122575224
4307070.707070707,184,-48.16731221790842,7.683130315783579,1.463019630148457,1.4526850581327775
4356565.656565657,184,-50.110370982179205,7.993066258038903,1.462974691326844,1.4526351143561407
4406060.606060606,184,-52.13149960554755,8.315455062731527,1.4629331695091572,1.452588967843063
4455555.555555556,184,-54.23384692175285,8.650798998115773,1.4628948044525205,1.452546329433561
4505050.5050505055,184,-56.42068829985609,8.999620515996948,1.4628593557963687,1.4525069320528103
4554545.454545455,184,-58.695430747127816,9.362463065689425,1.462826601534447,1.4524705290147861
4604040.404040405,184,-61.061618217022286,9.739891940687782,1.4627963366055492,1.4524368924575752
4653535.353535354,184,-63.522937130508836,10.132495159370515,1.462768371593579,1.4524058118999679
4703030.303030304,184,-66.08322211936147,10.540884381108008,1.4627425315282914,1.4523770929097315
4752525.252525253,184,-68.7464620003543,10.965695859202183,1.462718654778769,1.4523505558747987
4802020.202020203,184,-71.51680598967107,11.407591432142498,1.4626965920323685,1.4523260348692721
4851515.151515152,184,-74.39857016721004,11.867259554722628,1.4626762053524076,1.452303376606837
4901010.101010101,184,-77.39624420085609,12.345416370624175,1.4626573673084469,1.452282439474751
4950505.05050505,184,-80.51449834119497,12.84280682813853,1.4626399601735094,1.4522630926421232
5000000.0,184,-83.75819069756794,13.360205840765124,1.4626238751829952,1.4522452152366998
100000.0,185,-0.24391412882727512,0.03708883314109437,1.9890364065389035,2.033214186622618
149494.94949494948,185,-0.36489967050740174,0.05551654496218646,1.9745614410260992,2.015134283237799
198989.898989899,185,-0.4863859439229815,0.07402046011338002,1.955005379645612,1.9919327631298738
248484.8484848485,185,-0.6085397662974606,0.09262597433958548,1.9314536007706615,1.9647559889341413
297979.797979798,185,-0.7315288247046708,0.1113586242040932,1.9050501254473895,1.9348015882766987
347474.7474747475,185,-0.8555219393339257,0.1302441211594531,1.8768893585189645,1.9032078412447402
396969.696969697,185,-0.9806893035123218,0.14930838659503737,1.8479397607428,1.8709764605398562
446464.6464646465,185,-1.1072027200792083,0.16857758733518408,1.819002190321039,1.8389312357741252
495959.595959596,185,-1.2352358383066009,0.1880781715226984,1.7906979814891149,1.8077072218710426
545454.5454545454,185,-1.36496439274844,0.20783690490604476,1.7634782264557756,1.777761553945996
594949.494949495,185,-1.4965664446996083,0.22788090756976712,1.7376454491049795,1.7493967700826856
644444.4444444445,185,-1.6302226267320135,0.2482376911546147,1.7133804797534105,1.722789245250158
693939.393939394,185,-1.7661163907016646,0.2689351966167811,1.690769586873385,1.6980176788557442
743434.3434343435,185,-1.9044342595943322,0.2900018325772952,1.669829000197127,1.675088726789924
792929.292929293,185,-2.0453660835690726,0.3114665143138117,1.6505255318378722,1.6539584861133
842424.2424242424,185,-2.189105300558242,0.33335870344811475,1.6327930263900994,1.6345495894331838
891919.191919192,185,-2.3358492017856842,0.35570844838368987,1.6165449459713688,1.6167642511820801
941414.1414141415,185,-2.485799202569868,0.3785464255488077,1.6016836570781114,1.6004938702344478
990909.0909090909,185,-2.6391611187850166,0.4019039815016796,1.588107053496267,1.5856258572892115
1040404.0404040405,185,-2.7961454493605786,0.42581317595546136,1.5757131123045973,1.5720483129045073
1089898.98989899,185,-2.9569676652073285,0.4503068257821378,1.5644028962088616,1.5596530925718657
1139393.9393939395,185,-3.121848504967004,0.47541855005568057,1.554082419007778,1.548337693538971
1188888.888888889,185,-3.2910142779916725,0.501182816196291,1.5446636995847771,1.5380063022390646
1238383.8383838385,185,-3.4646971749688356,0.5276349872790678,1.5360652510959953,1.5285702588813392
1287878.787878788,185,-3.6431355866187376,0.5548113705720237,1.5282121880225357,1.5199481289712682
1337373.7373737374,185,-3.826574430901385,0.5827492673700722,1.5210360836917969,1.5120655193596355
1386868.686868687,185,-4.015265489182456,0.611487024193385,1.5144746727861642,1.504854736770766
1436363.6363636365,185,-4.209467751819512,0.6410640854203872,1.508471464990565,1.4982543572559028
1485858.585858586,185,-4.409447773642953,0.6715210474276392,1.5029753151616205,1.492208753433354
1535353.5353535356,185,-4.615480039819591,0.7028997143109093,1.4979399804174336,1.4866676108175967
1584848.4848484849,185,-4.827847342601023,0.7352431552639137,1.4933236838825588,1.4815854534753026
1634343.4343434344,185,-5.046841169474013,0.7685957636934907,1.4890886973342747,1.4769211914854705
1683838.383838384,185,-5.272762103245541,0.8030033181523404,1.4852009498140628,1.4726376973175466
1733333.3333333335,185,-5.505920234611767,0.8385130451729601,1.4816296657426364,1.4687014145991872
1782828.282828283,185,-5.7466355877771065,0.8751736840890312,1.4783470337291846,1.465082000326179
1832323.2323232323,185,-5.995238559707683,0.9130355539332157,1.47532790574705,1.4617520000081137
1881818.1818181819,185,-6.25207037362203,0.952150622503191,1.4725495254068905,1.4586865542829226
1931313.1313131314,185,-6.517483547341466,0.9925725776907207,1.4699912835142652,1.4558631349838989
1980808.080808081,185,-6.791842377143049,1.0343569011716578,1.4676344988232595,1.4532613083711567
2030303.0303030305,185,-7.075523437779169,1.0775609445580392,1.465462221800738,1.450862523151609
2079797.9797979798,185,-7.368916099350115,1.122244008116771,1.463459059234012,1.4486499209421062
2129292.9292929294,185,-7.672423061739087,1.1684674221629847,1.461611017604007,1.446608166933527
2178787.878787879,185,-7.986460907343103,1.2162946312397382,1.4599053632766283,1.4447232986585974
2228282.8282828284,185,-8.311460672858605,1.2657912811996523,1.4583304977164693,1.442982590931799
2277777.777777778,185,-8.647868440906423,1.3170253093079642,1.456875846085959,1.4413744352022249
2327272.7272727275,185,-8.996145952308298,1.3700670374907045,1.4555317577508247,1.4398882317305928
2376767.676767677,185,-9.356771239855135,1.4249892688559516,1.454289417363949,1.4385142931645964
2426262.6262626266,185,-9.730239284437186,1.4818673876206887,1.4531407653413484,1.4372437582388922
2475757.575757576,185,-10.117062694436385,1.5407794625803721,1.452078426674377,1.4360685144661178
2525252.525252525,185,-10.517772409313661,1.6018063542632737,1.4510956471409682,1.4349811288125762
2574747.474747475,185,-10.932918428356727,1.6650318259166341,1.4501862360857245,1.4339747854669578
2624242.4242424243,185,-11.363070565588716,1.7305426584769894,1.4493445150345063,1.433043229913146
2673737.373737374,185,-11.808819231873725,1.7984287696824566,1.4485652714945827,1.4321807186097082
2723232.3232323234,185,-12.270776245292959,1.8687833374905076,1.4478437173671936,1.4313819736597782
2772727.272727273,185,-12.749575670903448,1.9417029279705502,1.4471754514664128,1.4306421419269653
2822222.2222222225,185,-13.245874691032261,2.0172876278469456,1.4465564256974366,1.4299567581162826
2871717.171717172,185,-13.76035450730061,2.095641181874337,1.4459829144995642,1.429321711395076
2921212.1212121216,185,-14.293721275615876,2.1768711352338332,1.4454514872050708,1.4287332151780674
2970707.070707071,185,-14.846707075415079,2.2610889811455555,1.44495898300558,1.4281877797440745
3020202.02020202,185,-15.420070914489813,2.348410313900068,1.4445024882530373,1.4276821873899215
3069696.9696969697,185,-16.014599770772374,2.4389549875188443,1.4440793158536227,1.4272134698606815
3119191.9191919193,185,-16.63110967251239,2.532847280261432,1.4436869865403517,1.4267788878247742
3168686.868686869,185,-17.2704468183268,2.6302160652051687,1.4433232118342594,1.42637591218838
3218181.8181818184,185,-17.933488738660877,2.731194987131612,1.4429858785252858,1.4260022070664518
3267676.767676768,185,-18.62114550025389,2.8359226459623974,1.4426730345226202,1.4256556142476642
3317171.7171717174,185,-19.334360955262856,2.944542786996339,1.4423828759407455,1.4253341390083538
3366666.666666667,185,-20.074114036759095,3.0572044982089017,1.4421137353019038,1.4250359371461019
3416161.6161616165,185,-20.84142010237544,3.174062414884829,1.4418640707484678,1.424759303117382
3465656.565656566,185,-21.637332327948357,3.295276931864788,1.4416324561700324,1.424502659175886
3515151.5151515156,185,-22.462943153068224,3.4210144236973945,1.44141757215999,1.42426454541887
3564646.4646464647,185,-23.3193857805211,3.5514474729987064,1.4412181977251743,1.4240436106584384
3614141.414141414,185,-24.207835731681055,3.6867551073327682,1.441033202680022,1.4238386040431033
3663636.3636363638,185,-25.12951245998714,3.827123044938176,1.440861540663592,1.4236483673624714
3713131.3131313133,185,-26.085681024719797,3.9727439496380312,1.4407022427239635,1.4234718279745713
3762626.262626263,185,-27.077653827374554,4.123817695283192,1.44055441142004,1.4233079923012815
3812121.2121212124,185,-28.106792413015302,4.280551640091654,1.4404172153955923,1.4231559398425817
3861616.161616162,185,-29.174509339080764,4.443160911260788,1.4402898843848209,1.4230148176651016
3911111.1111111115,185,-30.28227011420847,4.611868700242954,1.4401717046125149,1.4228838353246127
3960606.060606061,185,-31.43159520973727,4.786906569089763,1.4400620145554108,1.422762260185922
4010101.0101010106,185,-32.62406214665009,4.968514768285599,1.4399602010344337,1.4226494131069902
4059595.9595959596,185,-33.861307660820735,5.156942566506501,1.4398656956103164,1.4225446644571114
4109090.909090909,185,-35.145029949536664,5.35244859275711,1.439777971257564,1.4224474304417407
4158585.8585858587,185,-36.476991002381624,5.555301191355222,1.4396965392940098,1.4223571697089998
4208080.808080808,185,-37.85901901967736,5.765778790251284,1.43962094654521,1.422273380215092
4257575.757575758,185,-39.29301092180311,5.984170283188212,1.4395507727247538,1.4221955963278383
4307070.707070707,185,-40.78093495283884,6.210775426226298,1.4394856280132482,1.422123386149389
4356565.656565657,185,-42.32483338210322,6.445905249177161,1.439425150820146,1.4220563490407379
4406060.606060606,185,-43.926825307297264,6.689882482511814,1.4393690057140278,1.4219941133321634
4455555.555555556,185,-45.589109563099264,6.943042000328496,1.4393168815081023,1.4219363342050793
4505050.5050505055,185,-47.31396773920316,7.2057312799884174,1.4392684894888141,1.4218826917319403
4554545.454545455,185,-49.103767311944445,7.478310879050339,1.4392235617764704,1.4218328890619953
4604040.404040405,185,-50.960964893810065,7.7611549301584635,1.4391818498076894,1.4217866507416583
4653535.353535354,185,-52.88810960529359,8.054651654563022,1.4391431229303222,1.4217437211591795
4703030.303030304,185,-54.887846573723586,8.35920389497839,1.4391071671022466,1.4217038631041585
4752525.252525253,185,-56.96292056386694,8.675229668509994,1.4390737836861267,1.4216668564331576
4802020.202020203,185,-59.1161797452916,9.003162740409161,1.4390427883328771,1.421632496833407
4851515.151515152,185,-61.35057960165791,9.343453219443129,1.4390140099471176,1.4216005946772048
4901010.101010101,185,-63.669186987306205,9.69656817569769,1.438987289728463,1.4215709739602065
4950505.05050505,185,-66.07518433670705,10.062992281660215,1.4389624802829664,1.4215434713173256
5000000.0,185,-68.57187403255331,10.443228477463242,1.4389394447994595,1.4215179351104608
100000.0,186,-0.23779752641970905,0.03470556367635862,1.991461867445628,2.030052862261302
149494.94949494948,186,-0.3556914607071627,0.05194226841300785,1.9763743618456178,2.0114670664279624
198989.898989899,186,-0.4740095313813668,0.0692409204310163,1.956019565655698,1.9875864774189633
248484.8484848485,186,-0.5928928875475324,0.0866221504367338,1.9315200387035398,1.9595909480462883
297979.797979798,186,-0.7124833253265683,0.10410668761951665,1.9040592133325474,1.9287138160358057
347474.7474747475,186,-0.8329234763392414,0.12171538437061347,1.8747695953183787,1.8961280209687723
396969.696969697,186,-0.9543569826702988,0.13946924115386794,1.8446538481891048,1.8628664798403993
446464.6464646465,186,-1.076928669800761,0.15738943155235494,1.814541624920494,1.8297793163274838
495959.595959596,186,-1.2007847199787416,0.17549732752096586,1.7850770995179381,1.7975225228251763
545454.5454545454,186,-1.3260728468542677,0.19381452487530768,1.7567284219476034,1.7665689161914937
594949.494949495,186,-1.4529424717928723,0.21236286904744556,1.7298100149589577,1.7372320202335803
644444.4444444445,186,-1.5815449021577044,0.23116448113927357,1.7045102890068515,1.7096952626764739
693939.393939394,186,-1.7120335118068448,0.25024178430461336,1.6809196614323167,1.6840412717139208
743434.3434343435,186,-1.8445639240370095,0.26961753049152276,1.659055908564583,1.6602782647235794
792929.292929293,186,-1.9792941971997602,0.2893148275767199,1.6388855033168168,1.6383621869309237
842424.2424242424,186,-2.116385013215805,0.30935716692448406,1.620340651063073,1.6182143400235387
891919.191919192,186,-2.2559998692145538,0.329768451402905,1.6033323333324088,1.5997348460929406
941414.1414141415,186,-2.3983052725288276,0.35057302389089945,1.5877599409364995,1.5828125648900473
990909.0909090909,186,-2.543470939278095,0.37179569630998593,1.5735181497201727,1.5673321502810758
1040404.0404040405,186,-2.691669996777569,0.393461779215453,1.560501655048117,1.5531788893690375
1089898.98989899,186,-2.8430791900148717,0.4155971119821988,1.5486082954016624,1.5402418764474857
1139393.9393939395,186,-2.997879092440738,0.4382280936212571,1.5377409962771402,1.5284159697303783
1188888.888888889,186,-3.1562543213252683,0.4613817142637511,1.527808871332843,1.5176028803233919
1238383.8383838385,186,-3.318393757936701,0.48508558734982843,1.518727736432561,1.5077116582168708
1287878.787878788,186,-3.484490772805298,0.5093679825609674,1.5104202260566408,1.4986587712875004
1337373.7373737374,186,-3.654743456341105,0.5342578595349261,1.502815649734953,1.4903679195100845
1386868.686868687,186,-3.8293548550806285,0.5597849024035487,1.4958496867009123,1.482769685673628
1436363.6363636365,186,-4.008533213844192,0.5859795551946158,1.489463987555363,1.4758010934340273
1485858.585858586,186,-4.192492224092821,0.6128730581399586,1.4836057301793637,1.469405121236551
1535353.5353535356,186,-4.381451278780845,0.6404974849331454,1.4782271615756692,1.4635302045565572
1584848.4848484849,186,-4.5756357340081815,0.6688857809811652,1.473285146235493,1.4581297474618469
1634343.4343434344,186,-4.775277177784329,0.6980718026957364,1.4687407338379797,1.4531616564666843
1683838.383838384,186,-4.9806137062246565,0.7280903578710969,1.4645587536942521,1.4485879040916827
1733333.3333333335,186,-5.191890207508358,0.7589772471964255,1.4607074396730018,1.4443741257674678
1782828.282828283,186,-5.409358653936714,0.790769306952414,1.4571580868941458,1.4404892512091858
1832323.2323232323,186,-5.633278402440036,0.8235044529429056,1.4538847398891925,1.4369051697685677
1881818.1818181819,186,-5.8639165038916135,0.8572217257139868,1.4508639109402925,1.4335964282700024
1931313.1313131314,186,-6.101548021597615,0.8919613371144723,1.4480743267371172,1.4305399592627905
1980808.080808081,186,-6.346456359342757,0.9277647182533098,1.4454967011984035,1.4277148373359692
2030303.0303030305,186,-6.598933599382964,0.9646745689110864,1.4431135321991841,1.425102061047215
2079797.9797979798,186,-6.859280850788149,1.0027349084645916,1.4409089199595169,1.4226843580457456
2129292.9292929294,186,-7.127808608550544,1.0419911283851464,1.4388684049401308,1.4204460110734158
2178787.878787879,186,-7.404837123886803,1.082490046373312,1.4369788232236602,1.4183727026761208
2228282.8282828284,186,-7.690696786175628,1.1242799621945625,1.4352281775155875,1.4164513766275846
2277777.777777778,186,-7.985728516986324,1.1674107152824846,1.4336055220628356,1.414670114244867
2327272.7272727275,186,-8.290284176668212,1.2119337441782112,1.432100859950877,1.413018023950507
2376767.676767677,186,-8.604726983985863,1.25790214787699,1.4307050513967559,1.4114851426042216
2426262.6262626266,186,-8.929431949300605,1.3053707491550341,1.4294097318021217,1.410062347284299
2475757.575757576,186,-9.264786321814872,1.3543961599521959,1.4282072384657656,1.408741276343527
2525252.525252525,186,-9.611190051412835,1.4050368488884089,1.4270905449784,1.4075142586962428
2574747.474747475,186,-9.969056265648105,1.4573532109944642,1.4260532024337134,1.4063742504118544
2624242.4242424243,186,-10.338811762447376,1.5114076397402572,1.425089286689553,1.4053147777966242
2673737.373737374,186,-10.720897519117603,1.5672646014463905,1.4241933510020033,1.4043298862404303
2723232.3232323234,186,-11.11576921826375,1.6249907121679201,1.4233603834342459,1.4034140941894462
2772727.272727273,186,-11.523897791244403,1.6846548171419007,1.422585768512028,1.4025623516803185
2822222.2222222225,186,-11.945769979813305,1.7463280728935138,1.4218652526594333,1.4017700029373468
2871717.171717172,186,-12.381888916616578,1.8100840320986387,1.4211949130031838,1.4010327525922808
2921212.1212121216,186,-12.832774725238268,1.8759987313041881,1.4205711291817535,1.4003466351376002
2970707.070707071,186,-13.298965140509274,1.944150781610673,1.4199905578378338,1.3997079872692022
3020202.02020202,186,-13.781016149820037,2.014621462425293,1.4194501095099132,1.3991134228141104
3069696.9696969697,186,-14.279502656201478,2.087494818397265,1.4189469276714275,1.3985598099736645
3119191.9191919193,186,-14.795019163965051,2.162857759651044,1.4184783696946746,1.3980442506434019
3168686.868686869,186,-15.328180487719692,2.2408001654369576,1.4180419895420242,1.3975640615977758
3218181.8181818184,186,-15.879622485611224,2.3214149913228748,1.4176355220091539,1.3971167573516392
3267676.767676768,186,-16.450002817658632,2.40479838005476,1.4172568683646516,1.3967000345313378
3317171.7171717174,186,-17.040001730091664,2.4910497762182993,1.4169040832475552,1.3963117576066828
3366666.666666667,186,-17.65032286662518,2.580272044838366,1.4165753626995927,1.3959499458512779
3416161.6161616165,186,-18.28169410763783,2.6725715940577772,1.4162690332222674,1.3956127614130571
3465656.565656566,186,-18.934868438255705,2.7680585020416277,1.4159835417607758,1.3952984983894918
3515151.5151515156,186,-19.610624846376542,2.866846648258572,1.4157174465271607,1.3950055728131088
3564646.4646464647,186,-20.309769251705067,2.9690538492955745,1.415469408584336,1.3947325134628692
3614141.414141414,186,-21.033135466908202,3.0748019993682245,1.415238184120807,1.3944779534256875
3663636.3636363638,186,-21.78158619203516,3.1842172156939847,1.4150226173531018,1.3942406223401327
3713131.3131313133,186,-22.55601404339002,3.297429988901997,1.414821633999392,1.3940193392612317
3762626.262626263,186,-23.357342618082367,3.4145753386586115,1.4146342352734373,1.393813006091435
3812121.2121212124,186,-24.186527595526602,3.535792974694378,1.4144594923530762,1.3936206015282075
3861616.161616162,186,-25.0445578772029,3.661227463424457,1.414296541281975,1.3934411754835658
3911111.1111111115,186,-25.932456766039596,3.7910284003612382,1.4141445782673652,1.3932738439352095
3960606.060606061,186,-26.851283186823444,3.925350588524738,1.4140028553400865,1.3931177841727265
4010101.0101010106,186,-27.80213294909306,4.06435422306358,1.4138706763464355,1.3929722304058187
4059595.9595959596,186,-28.786140054021764,4.208205082306702,1.4137473932441964,1.3928364697045534
4109090.909090909,186,-29.804478046848622,4.357074725473703,1.4136324026777682,1.392709838244413
4158585.8585858587,186,-30.858361416470323,4.511140697279545,1.4135251428096294,1.392591717831426
4208080.808080808,186,-31.949047043863327,4.670586739677718,1.4134250903874161,1.3924815326848212
4257575.757575758,186,-33.07783570106368,4.835603010994331,1.4133317580277494,1.3923787464567179
4307070.707070707,186,-34.24607360249183,5.006386312714435,1.4132446916996244,1.3922828594701135
4356565.656565657,186,-35.455154010473315,5.1831403241912,1.4131634683916623,1.392193406158107
4406060.606060606,186,-36.70651889686918,5.366075845557687,1.4130876939488948,1.3921099526887097
4455555.555555556,186,-38.001660662798585,5.55541104913101,1.4130170010659646,1.3920320947609612
4505050.5050505055,186,-39.342123918504406,5.751371739608735,1.4129510474247495,1.3919594555592727
4554545.454545455,186,-40.729507325483965,5.9541916233677785,1.412889513965399,1.3918916838539677
4604040.404040405,186,-42.16546550308295,6.164112587186986,1.41283210328071,1.3918284522370339
4653535.353535354,186,-43.65171100182488,6.381384986725807,1.412778538124567,1.391769455482951
4703030.303030304,186,-45.19001634583114,6.606267945103137,1.4127285600259518,1.3917144090253037
4752525.252525253,186,-46.78221614676616,6.839029661932395,1.4126819280006897,1.3916630475406284
4802020.202020203,186,-48.430209291829726,7.079947733181395,1.412638417353726,1.3916151236316079
4851515.151515152,186,-50.13596120840497,7.32930948223842,1.4125978185653174,1.391570406602363
4901010.101010101,186,-51.90150620806428,7.587412302579564,1.4125599362550054,1.39152868131915
4950505.05050505,186,-53.72894991272642,7.854564012445598,1.412524588217742,1.3914897471502812
5000000.0,186,-55.62047176586158,8.131083221951924,1.4124916045269675,1.3914534169795876
100000.0,187,-0.229829720337382,0.03242624016130382,1.9945433199007114,2.0261469307019917
149494.94949494948,187,-0.34371479611499994,0.04852325449525184,1.9790873891951333,2.00679656873975
198989.898989899,187,-0.4579415593154229,0.06466850799227197,1.9581645987182976,1.9819895113518795
248484.8484848485,187,-0.5726235928760152,0.08087805361771215,1.9329335750784016,1.9529428042889152
297979.797979798,187,-0.6878749195219498,0.09716800730517519,1.9046167276522863,1.9209281935986282
347474.7474747475,187,-0.8038101242919036,0.11355456465358328,1.8743847116424728,1.8871548639574995
396969.696969697,187,-0.9205444707539532,0.13005401720032853,1.8432747570337082,1.8526874669320594
446464.6464646465,187,-1.0381940163660894,0.14668276867598648,1.8121458685580336,1.8184021070629837
495959.595959596,187,-1.1568757281664779,0.1634573513360684,1.781665730304946,1.7849747031244858
545454.5454545454,187,-1.2767075992008177,0.1803944424079166,1.7523202838539915,1.7528923130981775
594949.494949495,187,-1.39780876590007,0.1975108806764415,1.7244366168199348,1.7224777750106282
644444.4444444445,187,-1.5202996265627666,0.2148236832280273,1.6982114965553232,1.6939198213844677
693939.393939394,187,-1.6443019610757892,0.23235006237047495,1.6737402607259142,1.6673032935777214
743434.3434343435,187,-1.7699390520001463,0.2501074427463803,1.6510429855924627,1.6426363562417658
792929.292929293,187,-1.8973358071458744,0.26811347865724,1.6300865298366496,1.6198733280884128
842424.2424242424,187,-2.0266188837599306,0.28638607161566915,1.6108021484090917,1.5989328607438953
891919.191919192,187,-2.157916814451627,0.30494338814325983,1.5930989894476157,1.5797118217352728
941414.1414141415,187,-2.29136013498146,0.3238038778318266,1.5768740704641435,1.5620955189052768
990909.0909090909,187,-2.427081514040739,0.3429862916860256,1.5620194056580443,1.5459649737027543
1040404.0404040405,187,-2.565215885151304,0.3625097007655965,1.5484269191903606,1.5312019071305212
1089898.98989899,187,-2.7059005808166057,0.3823935151457827,1.5359916915542413,1.517692008010863
1139393.9393939395,187,-2.8492754690576,0.4026575032147759,1.5246139842708168,1.5053269457402543
1188888.888888889,187,-2.99548309246931,0.4233218113273851,1.5142003911040152,1.4940054881174998
1238383.8383838385,187,-3.144668809936293,0.4444069838344668,1.5046643801697632,1.4836339974571584
1287878.787878788,187,-3.2969809411479964,0.46593398350803783,1.495926423019975,1.474126507216058
1337373.7373737374,187,-3.4525709140576355,0.48792421238237055,1.4879138532632397,1.4654045258572985
1386868.686868687,187,-3.611593415431281,0.5103995330318039,1.4805605565032893,1.4573966724601555
1436363.6363636365,187,-3.7742065446367707,0.5333822903064084,1.4738065629571806,1.4500382171466586
1485858.585858586,187,-3.9405719708254225,0.5568953335471357,1.4675975918112112,1.4432705763820053
1535353.5353535356,187,-4.110855093662755,0.5809620393025242,1.4618845802575464,1.4370407966060024
1584848.4848484849,187,-4.285225207768066,0.6056063345695445,1.4566232186670263,1.4313010478415802
1634343.4343434344,187,-4.463855671026359,0.6308527205817107,1.4517735052735101,1.4260081406365783
1683838.383838384,187,-4.64692407693988,0.6567262971680794,1.4472993281427295,1.4211230739624428
1733333.3333333335,187,-4.834612431190764,0.6832527877073805,1.4431680783783498,1.416610617797673
1782828.282828283,187,-5.027107332590151,0.7104585647020704,1.4393502959667746,1.4124389315341352
1832323.2323232323,187,-5.224600158593824,0.7383706759977392,1.435819348005846,1.408579217673718
1881818.1818181819,187,-5.427287255568721,0.7670168716739469,1.4325511380302416,1.4050054092520776
1931313.1313131314,187,-5.635370133999522,0.7964256316332139,1.4295238445441507,1.401693888835113
